"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","bulkDensID","horizonName","setDate","collectDate","laboratoryName","labProjID","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensHorizonProportion","bulkDensSampleType","bulkDensExclCoarseFrag","remarks","publicationDate","release"
"2f768a56-a448-497d-8492-f0dbfe5f28d7","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_C2","1_BARTLETT_PIT1_153-156_BULKD_C2","C2",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",154.5,153,156,1,"Regular",1.4733,NA,"20201217T033307Z","RELEASE-2021"
"387e806c-1b00-42d6-816e-28ef1681ed1b","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_OE","1_BARTLETT_PIT1_0-3_BULKD_OE","Oe",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",1.5,0,3,1,"Regular",0.1059,NA,"20201217T033307Z","RELEASE-2021"
"525a1042-5141-4127-873b-88afc2c18b4d","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_E","1_BARTLETT_PIT1_5-8_BULKD_E","E",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",6.5,5,8,1,"Regular",0.565,NA,"20201217T033307Z","RELEASE-2021"
"245df874-1a11-4209-86e8-7db137ae96b4","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_A","1_BARTLETT_PIT1_3-5_BULKD_A","A",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",4,3,5,1,"Regular",0.1658,NA,"20201217T033307Z","RELEASE-2021"
"df940090-49a7-410c-b9eb-de047e58bf05","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_BC","1_BARTLETT_PIT1_50-60_BULKD_BC","BC",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",55,50,60,1,"Regular",1.2104,NA,"20201217T033307Z","RELEASE-2021"
"f78c6f1a-28bc-4405-9954-a94e0e37561f","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_BS2","1_BARTLETT_PIT1_16-21_BULKD_BS2","Bs2",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",18.5,16,21,1,"Regular",0.9176,NA,"20201217T033307Z","RELEASE-2021"
"ce0a2ca3-9422-4f43-9ede-ff20b8baa379","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_BS1","1_BARTLETT_PIT1_9-15_BULKD_BS1","Bs1",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",12,9,15,1,"Regular",0.7032,NA,"20201217T033307Z","RELEASE-2021"
"cb483791-609a-416d-a24b-38cf0356aa7d","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_BW","1_BARTLETT_PIT1_28-38_BULKD_BW","Bw",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",33,28,38,1,"Regular",0.9195,NA,"20201217T033307Z","RELEASE-2021"
"f762379c-11ef-4034-8f6f-9f76e7abbbea","D01","BART","MEGAPT100963","1_BARTLETT_PIT1","1_BARTLETT_PIT1_C1","1_BARTLETT_PIT1_83-93_BULKD_C1","C1",2013-08-19,2013-08-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USNH119",88,83,93,1,"Regular",1.5689,NA,"20201217T033307Z","RELEASE-2021"
"7ba2f516-7231-48be-a9f7-d95b158e640c","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_BW/E","1_HARVARD_PIT1_20-30_BULKD_BW/E","Bw/E",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",25,20,30,1,"Regular",0.775,NA,"20201216T230651Z","RELEASE-2021"
"8a0ef15d-64dc-47b0-9932-90db025be618","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_BW2","1_HARVARD_PIT1_55-65_BULKD_BW2","Bw2",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",60,55,65,1,"Regular",1.4603,NA,"20201216T230651Z","RELEASE-2021"
"10af9c2d-0757-4b59-8609-2344a95d49b3","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_2BC","1_HARVARD_PIT1_85-95_BULKD_2BC","2BC",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",90,85,95,1,"Regular",1.4581,NA,"20201216T230651Z","RELEASE-2021"
"984cd624-d033-4e8b-8f18-29fefbac3685","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_OI","1_HARVARD_PIT1_0-4_BULKD_OI","Oi",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",2.2,0,4.4,1,"Regular",0.4608,"Sample collected by cutting out a square of soil and measuring dimensions. Void caused by a rock was subtracted from sample volume.","20201216T230651Z","RELEASE-2021"
"b3623418-c25f-4d15-a1d9-f5eca6335aa9","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_2CD1","1_HARVARD_PIT1_115-125_BULKD_2CD1","2Cd1",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",120,115,125,1,"Regular",1.521,NA,"20201216T230651Z","RELEASE-2021"
"e4550fbd-627a-4bab-9f44-3fb96bbfeada","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_2C","1_HARVARD_PIT1_101-106_BULKD_2C","2C",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",103.5,101,106,1,"Regular",1.7729,"2 x 5 cm long cores","20201216T230651Z","RELEASE-2021"
"60b679a3-4259-4dc1-99e9-fe2164c6f6fd","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_AP","1_HARVARD_PIT1_9-15_BULKD_AP","Ap",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",12,9,15,1,"Regular",0.6562,NA,"20201216T230651Z","RELEASE-2021"
"2677de9a-102a-4b87-b836-6ecc028fb942","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_BW1","1_HARVARD_PIT1_32-42_BULKD_BW1","Bw1",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",37,32,42,1,"Regular",1.2805,NA,"20201216T230651Z","RELEASE-2021"
"6028ebb4-64e8-4854-b0d6-ddfc32fb2028","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_A","1_HARVARD_PIT1_4-9_BULKD_A","A",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",6.5,4,9,1,"Regular",0.4772,"2 x 5 cm long cores","20201216T230651Z","RELEASE-2021"
"4d573d16-55c4-4bcc-8b39-6712a1b89639","D01","HARV","MEGAPT100973","1_HARVARD_PIT1","1_HARVARD_PIT1_2CD2","1_HARVARD_PIT1_133-137_BULKD_2CD2","2Cd2",2012-07-17,2012-07-17,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USMA075",135,133,137,1,"Regular",0.9727,NA,"20201216T230651Z","RELEASE-2021"
"e7737c57-dd63-4ff3-ac59-23b61be2de42","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_C2","2_BLANDY_PIT1_130-140_BULKD_C2","C2",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",135,130,140,1,"Regular",1.4313,NA,"20201217T021806Z","RELEASE-2021"
"a9cf7c52-5f13-452b-9db8-f69b6b339aee","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_BT2","2_BLANDY_PIT1_54-64_BULKD_BT2","Bt2",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",59,54,64,1,"Regular",1.0397,NA,"20201217T021806Z","RELEASE-2021"
"77eacf80-1c8b-4306-82eb-f82df013e472","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_BT1","2_BLANDY_PIT1_27-37_BULKD_BT1","Bt1",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",32,27,37,1,"Regular",1.2252,NA,"20201217T021806Z","RELEASE-2021"
"f59e1089-2180-4a05-8e57-83f023855e2c","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_AP1","2_BLANDY_PIT1_2-12_BULKD_AP1","Ap1",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",7,2,12,1,"Regular",1.132,NA,"20201217T021806Z","RELEASE-2021"
"97b7b916-6f9c-421c-acdc-6957cc1acb2d","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_C1","2_BLANDY_PIT1_90-100_BULKD_C1","C1",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",95,90,100,1,"Regular",1.352,NA,"20201217T021806Z","RELEASE-2021"
"d963b1df-151d-41a1-b96a-e43c4d98b7a5","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_AP2","2_BLANDY_PIT1_14-23_BULKD_AP2","Ap2",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",18.5,14,23,1,"Regular",1.3776,NA,"20201217T021806Z","RELEASE-2021"
"c5b3c3e4-b64f-4f9c-bdcb-0abda0ab32a0","D02","BLAN","MEGAPT100965","2_BLANDY_PIT1","2_BLANDY_PIT1_O","2_BLANDY_PIT1_0-2_BULKD_OI","O",2013-01-14,2013-01-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA046",1,0,2,1,"Regular",0.0406,NA,"20201217T021806Z","RELEASE-2021"
"5f9e0a7d-8622-4a1a-98b1-4dbef8e13f80","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_BT3","2_SCBI_PIT1_65-68_BULKD_BT3","Bt3",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",66.5,65,68,1,"Regular",1.0738,"4 x 3 cm long cores","20201217T032359Z","RELEASE-2021"
"5eb3f454-f069-404d-8a84-53648e45d42a","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_2BC","2_SCBI_PIT1_184-194_BULKD_2BC","2BC",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",189,184,194,1,"Regular",1.2876,NA,"20201217T032359Z","RELEASE-2021"
"370b43c5-94fa-447a-a5da-16830cad73e0","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_2BT4","2_SCBI_PIT1_125-135_BULKD_2BT4","2Bt4",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",130,125,135,1,"Regular",1.2434,NA,"20201217T032359Z","RELEASE-2021"
"11b8657f-52b0-41ef-9e14-ac2b3e139f37","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_OI","2_SCBI_PIT1_0-2_BULKD_OI","Oi",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",1,0,2,1,"Regular",0.0609,NA,"20201217T032359Z","RELEASE-2021"
"cb774f12-88aa-48fe-b601-23798c860adc","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_BT1","2_SCBI_PIT1_20-30_BULKD_BT1","Bt1",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",25,20,30,1,"Regular",1.1716,NA,"20201217T032359Z","RELEASE-2021"
"29f166d4-0314-4be1-9ceb-f71a91b81aeb","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_A","2_SCBI_PIT1_2-7_BULKD_A","A",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",4.5,2,7,1,"Regular",0.6869,"2 x 5 cm cores","20201217T032359Z","RELEASE-2021"
"4db192a2-4d10-44a6-bbd7-4933ed2698a4","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_2BT5","2_SCBI_PIT1_150-160_BULKD_2BT5","2Bt5",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",155,150,160,1,"Regular",1.3594,NA,"20201217T032359Z","RELEASE-2021"
"eb1dbba4-829e-481d-8465-a1b97596c149","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_BA","2_SCBI_PIT1_8-13_BULKD_BA","BA",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",10.5,8,13,1,"Regular",0.7939,"2 x 5 cm cores","20201217T032359Z","RELEASE-2021"
"fa352321-b978-4e91-a874-5a739ec40371","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_BT2","2_SCBI_PIT1_35-43_BULKD_BT2","Bt2",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",39,35,43,1,"Regular",0.8863,NA,"20201217T032359Z","RELEASE-2021"
"cf56387c-9e12-422f-ac92-aa67de76e0d9","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_2CR",NA,"2Cr",2013-05-13,2013-05-13,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE",NA,NA,NA,NA,NA,NA,NA,NA,"20201217T032359Z","RELEASE-2021"
"184be71d-5cd1-49d6-8f30-f27cb6ae0599","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_A","2_SERC_PIT1_BULKD_2-12_A","A",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",7,2,12,1,"Regular",0.9837,NA,"20201217T043440Z","RELEASE-2021"
"67cc37ea-2f67-4b46-b93d-2e71760c7ed9","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_CG","2_SERC_PIT1_BULKD_170-173CG","Cg",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",171.5,170,173,1,"Regular",1.4368,"4 x 3 cm long cores","20201217T043440Z","RELEASE-2021"
"7c049f91-fe40-4fd9-8950-a794c5d9ebdb","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BTG1","2_SERC_PIT1_BULKD_100-110_BTG1","Btg1",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",105,100,110,1,"Regular",1.6965,NA,"20201217T043440Z","RELEASE-2021"
"cacc4f07-06db-44fc-b673-22e0ed8b3fbe","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_E","2_SERC_PIT1_BULKD_25-35_E","E",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",30,25,35,1,"Regular",1.5915,NA,"20201217T043440Z","RELEASE-2021"
"7a6890e5-9c10-4f7a-b2cd-9f536fba1b66","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_C1","2_SERC_PIT1_BULKD_190-200_C2","C1",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",195,190,200,1,"Regular",1.4479,NA,"20201217T043440Z","RELEASE-2021"
"966c1dc9-594e-47c7-b325-31b3271150b6","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT1","2_SERC_PIT1_BULKD_38-48_BT1","Bt1",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",43,38,48,1,"Regular",1.4644,NA,"20201217T043440Z","RELEASE-2021"
"5e2fda76-ec35-4812-830e-5e82c62637bf","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_C","2_SERC_PIT1_BULKD_151-154_C1","C",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",152.5,151,154,1,"Regular",1.4598,"4 x 3 cm long cores","20201217T043440Z","RELEASE-2021"
"a1d2095e-d5c8-4a32-86e9-a8f95be38cc8","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BTG2","2_SERC_PIT1_BULKD_135-145_BTG2","Btg2",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",140,135,145,1,"Regular",1.6523,NA,"20201217T043440Z","RELEASE-2021"
"a7964345-38e4-4134-8feb-97ddc6001b34","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT2","2_SERC_PIT1_BULKD_63-73_BT2","Bt2",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",68,63,73,1,"Regular",1.3871,NA,"20201217T043440Z","RELEASE-2021"
"8256ffa9-3805-449c-b9c2-ae8009c58f9b","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_EA","2_SERC_PIT1_BULKD_13-23_EA","EA",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",18,13,23,1,"Regular",1.481,NA,"20201217T043440Z","RELEASE-2021"
"ffe66b5b-a190-4344-8258-22a976e9d322","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT3","2_SERC_PIT1_BULKD_75-85_BT3","Bt3",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",80,75,85,1,"Regular",1.6192,NA,"20201217T043440Z","RELEASE-2021"
"c3355cbb-3834-4d5e-bfda-470e29705932","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_OE","2_SERC_PIT1_BULKD_0-2_O","Oe",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",1,0,2,1,"Regular",0.9406,NA,"20201217T043440Z","RELEASE-2021"
"6aa6f100-24f9-41ca-99d8-122d4537342a","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT3",NA,"Bt3",2014-05-05,2014-05-05,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",NA,NA,NA,NA,NA,NA,"Bulk density audit sample appears not to have been collected","20201217T043440Z","RELEASE-2021"
"35412167-99c3-4d19-a0e0-e126e6feef66","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'2","3_DISNEY_PIT1_115-125_BULKD_E'2","E'2",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",120,115,125,1,"Regular",1.7463,NA,"20201217T021903Z","RELEASE-2021"
"fb3e148c-7755-43e6-8866-d898354be90e","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_AE","3_DISNEY_PIT1_16-26_BULKD_AE","AE",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",21,16,26,1,"Regular",1.4589,NA,"20201217T021903Z","RELEASE-2021"
"70b0de97-2f75-4ecf-8a9c-e9e3f9f6f900","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'1","3_DISNEY_PIT1_75-85_BULKD_E'1","E'1",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",80,75,85,1,"Regular",1.8402,NA,"20201217T021903Z","RELEASE-2021"
"9c0574db-7259-4aa8-9d67-f0d2f884260b","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'3","3_DISNEY_PIT1_136-146_BULKD_E'3","E'3",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",141,136,146,1,"Regular",1.8402,NA,"20201217T021903Z","RELEASE-2021"
"6b01097e-1d21-4caa-956d-4d100880e64b","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_BH2","3_DISNEY_PIT1_55-65_BULKD_BH2","Bh2",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",60,55,65,1,"Regular",1.5087,NA,"20201217T021903Z","RELEASE-2021"
"faebe69c-1999-4789-b4db-4f35ef53a92f","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E","3_DISNEY_PIT1_30-40_BULKD_E","E",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",35,30,40,1,"Regular",1.4534,NA,"20201217T021903Z","RELEASE-2021"
"6c964c6f-75dd-425c-bf66-e11e29b8f28c","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_BH1","3_DISNEY_PIT1_43-53_BULKD_BH1","Bh1",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",48,43,53,1,"Regular",1.4644,NA,"20201217T021903Z","RELEASE-2021"
"15f735d9-ba22-4edf-a5ef-6e0ae2463314","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_B'H","3_DISNEY_PIT1_170-180_BULKD_B'H","B'h",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",175,170,180,1,"Regular",2.2713,NA,"20201217T021903Z","RELEASE-2021"
"f355685a-1000-40fb-9009-06e000c795c1","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_AP","3_DISNEY_PIT1_0-9_BULKD_A","Ap",2013-02-04,2013-02-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",4.5,0,9,1,"Regular",1.228,NA,"20201217T021903Z","RELEASE-2021"
"1d5ba193-b5a8-4e34-bcef-6b82979310dc","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_BT3","3_JONES_PIT1_185-195_BULKD_BT3","Bt3",2012-12-10,2012-12-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",190,185,195,1,"Regular",1.785,NA,"20201216T225139Z","RELEASE-2021"
"78d0f393-6a11-4e90-befa-ebe676d2fa14","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_E","3_JONES_PIT1_41-51_BULKD_E","E",2012-12-10,2012-12-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",46,41,51,1,"Regular",1.4706,NA,"20201216T225139Z","RELEASE-2021"
"370df8ab-f794-4e63-a735-bf5e44d0a30b","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_BT1","3_JONES_PIT1_94-104_BULKD_BT1","Bt1",2012-12-10,2012-12-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",99,94,104,1,"Regular",1.1273,NA,"20201216T225139Z","RELEASE-2021"
"12d58a1b-7498-4936-83bd-e259767a9aab","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_BT2","3_JONES_PIT1_126-136_BULKD_BT2","Bt2",2012-12-10,2012-12-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",131,126,136,1,"Regular",1.6965,NA,"20201216T225139Z","RELEASE-2021"
"d6281daa-a55d-4cd3-918a-cffe63e64ed8","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_A","3_JONES_PIT1_0-8_BULKD_A","A",2012-12-10,2012-12-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",4,0,8,1,"Regular",1.4166,NA,"20201216T225139Z","RELEASE-2021"
"0dd9b444-9dc4-4a72-bd6b-a6ddf1291ca4","D03","OSBS","MEGAPT100989","3_ORDWAY_PIT1","3_ORDWAY_PIT1_BW2","3_ORDWAY_PIT1_78-88_BULKD_BW2","Bw2",2012-06-19,2012-06-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USFL069",83,78,88,1,"Regular",1.5805,NA,"20201216T232230Z","RELEASE-2021"
"b1ddd4a8-519f-4556-a43c-8b17ec27d58a","D03","OSBS","MEGAPT100989","3_ORDWAY_PIT1","3_ORDWAY_PIT1_BW3","3_ORDWAY_PIT1_182-192_BULKD_BW3","Bw3",2012-06-19,2012-06-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USFL069",187,182,192,1,"Regular",2.0171,NA,"20201216T232230Z","RELEASE-2021"
"0365e0c3-5341-431e-9767-9fad24aabae4","D03","OSBS","MEGAPT100989","3_ORDWAY_PIT1","3_ORDWAY_PIT1_BW1","3_ORDWAY_PIT1_16-26_BULKD_BW1","Bw1",2012-06-19,2012-06-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USFL069",21,16,26,1,"Regular",1.5363,NA,"20201216T232230Z","RELEASE-2021"
"99f660ac-8514-48ac-a8ee-dd0f4b7fe6d5","D03","OSBS","MEGAPT100989","3_ORDWAY_PIT1","3_ORDWAY_PIT1_A","3_ORDWAY_PIT1_0-7_BULKD_A","A",2012-06-19,2012-06-19,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USFL069",3.5,0,7,1,"Regular",1.3894,NA,"20201216T232230Z","RELEASE-2021"
"2cd83fb1-4708-41f1-885c-36e96a0418cd","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_BK1","4_GUANICA_PIT1_BULKD_34-39_BK1","Bk1",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",36.5,34,39,1,"Regular",1.3488,NA,"20201217T051942Z","RELEASE-2021"
"2a4f947c-8dc9-443b-85c1-a649f2b4d7bb","D04","GUAN","MEGAPT100972","4_GUANICA_PIT1","4_GUANICA_PIT1_C","4_GUANICA_PIT1_BULKD_3","C",2015-04-10,2015-04-10,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USPR055",134.5,132,137,1,"Audit",1.122,NA,"20201217T051942Z","RELEASE-2021"
