"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","sampleCode","cnSampleID","cnSampleCode","sampleType","acidTreatment","d15N","organicd13C","nitrogenPercent","organicCPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate","release"
"eb96014f-640f-41e0-a41f-a825d4db102f",2018-02-23,"MOAB_006.basePlot.bgc","D13","MOAB","MOAB_006","distributed",2017-05-21 18:04:00,"MOAB_006-M-27-8-20170521",NA,"MOAB_006-M-27-8-20170521-CN",NA,"soil","Y",NA,-25.1,NA,0.09,NA,"sample d13C out of qaqc tolerance","sample percent C out of qaqc tolerance","OK","OK",1,"Amplitude below threshold for reliable data. Ran 3 times.","University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"c3fa0113-42a9-4c49-b7ec-59b9db90595c",2017-11-28,"MOAB_006.basePlot.bgc","D13","MOAB","MOAB_006","distributed",2017-05-21 18:04:00,"MOAB_006-M-27-8-20170521",NA,"MOAB_006-M-27-8-20170521-CN",NA,"soil","N",8.3,NA,0.02,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"0ddb219a-f9fa-40ac-8e5d-7cab8894fc1f",2018-02-23,"MOAB_006.basePlot.bgc","D13","MOAB","MOAB_006","distributed",2017-05-21 18:26:00,"MOAB_006-M-6.5-37-20170521",NA,"MOAB_006-M-6.5-37-20170521-CN",NA,"soil","Y",NA,-21.5,NA,0.07,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"216715af-8cf1-4625-8710-217e9e6f152e",2017-11-28,"MOAB_006.basePlot.bgc","D13","MOAB","MOAB_006","distributed",2017-05-21 18:26:00,"MOAB_006-M-6.5-37-20170521",NA,"MOAB_006-M-6.5-37-20170521-CN",NA,"soil","N",7.7,NA,0.03,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"64e8fdb1-03f8-47b9-84bf-b8e5f005120f",2018-02-23,"MOAB_006.basePlot.bgc","D13","MOAB","MOAB_006","distributed",2017-05-21 18:49:00,"MOAB_006-M-20-37.5-20170521",NA,"MOAB_006-M-20-37.5-20170521-CN",NA,"soil","Y",NA,-21.8,NA,0.05,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"c2c117f5-a046-485b-897f-52431ec656a8",2017-11-28,"MOAB_006.basePlot.bgc","D13","MOAB","MOAB_006","distributed",2017-05-21 18:49:00,"MOAB_006-M-20-37.5-20170521",NA,"MOAB_006-M-20-37.5-20170521-CN",NA,"soil","N",7.2,NA,0.03,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"8e027ba6-a56d-4dd7-9cef-1493df8afddb",2017-11-28,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 20:18:00,"MOAB_001-M-24.5-3.5-20170521",NA,"MOAB_001-M-24.5-3.5-20170521-CN",NA,"soil","N",7.4,NA,0.05,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"ec709317-b133-4864-a281-79cdf51217e0",2017-12-01,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 20:18:00,"MOAB_001-M-24.5-3.5-20170521",NA,"MOAB_001-M-24.5-3.5-20170521-CN",NA,"soil","Y",NA,-21,NA,0.3,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"39296974-2e4f-4eba-9f3c-53194b632488",2017-11-28,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 20:30:00,"MOAB_001-M-0-23-20170521",NA,"MOAB_001-M-0-23-20170521-CN",NA,"soil","N",6.4,NA,0.04,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"e86dd085-901a-4814-bfc3-9a75f0b76b1f",2018-02-23,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 20:30:00,"MOAB_001-M-0-23-20170521",NA,"MOAB_001-M-0-23-20170521-CN",NA,"soil","Y",NA,-22.6,NA,0.08,NA,"sample d13C out of qaqc tolerance","sample percent C out of qaqc tolerance","OK","OK",1,"Amplitude below threshold for reliable data. Run 3 times.","University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"7e941d5d-7f43-440e-a33d-ac09527db126",2017-11-28,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 20:30:00,"MOAB_001-M-0-23-20170521",NA,"MOAB_001-M-0-23-20170521-CN",NA,"soil","N",6.6,NA,0.04,NA,NA,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"c4962c67-cd06-4686-9bed-c99e41e8107d",2017-12-01,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 21:25:00,"MOAB_001-M-30-30.5-20170521",NA,"MOAB_001-M-30-30.5-20170521-CN",NA,"soil","Y",NA,-21,NA,0.38,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"1a895af6-4723-4a98-930f-d804bf05ced7",2017-11-28,"MOAB_001.basePlot.bgc","D13","MOAB","MOAB_001","distributed",2017-05-21 21:25:00,"MOAB_001-M-30-30.5-20170521",NA,"MOAB_001-M-30-30.5-20170521-CN",NA,"soil","N",7.1,NA,0.05,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"ec4ad7fe-17ce-4ff8-bd76-4c0213d81db2",2017-11-28,"MOAB_005.basePlot.bgc","D13","MOAB","MOAB_005","distributed",2017-05-22 14:50:00,"MOAB_005-M-4-1.5-20170522",NA,"MOAB_005-M-4-1.5-20170522-CN",NA,"soil","N",8.1,NA,0.04,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"653f7925-0e08-4da5-be8c-56332eac5b8b",2017-12-01,"MOAB_005.basePlot.bgc","D13","MOAB","MOAB_005","distributed",2017-05-22 14:50:00,"MOAB_005-M-4-1.5-20170522",NA,"MOAB_005-M-4-1.5-20170522-CN",NA,"soil","Y",NA,-20.3,NA,0.2,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"9bf42479-b492-4583-b67b-0541e1b07b1d",2017-11-28,"MOAB_005.basePlot.bgc","D13","MOAB","MOAB_005","distributed",2017-05-22 15:29:00,"MOAB_005-M-26.5-9.5-20170522",NA,"MOAB_005-M-26.5-9.5-20170522-CN",NA,"soil","N",7.9,NA,0.04,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"38b60f36-7d2f-4160-b73b-9d35fd9df593",2018-02-23,"MOAB_005.basePlot.bgc","D13","MOAB","MOAB_005","distributed",2017-05-22 15:29:00,"MOAB_005-M-26.5-9.5-20170522",NA,"MOAB_005-M-26.5-9.5-20170522-CN",NA,"soil","Y",NA,-19.2,NA,0.21,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"cf0e991e-da83-442b-83fb-8e8cbe288af6",2017-11-28,"MOAB_005.basePlot.bgc","D13","MOAB","MOAB_005","distributed",2017-05-22 16:15:00,"MOAB_005-M-6-37.5-20170522",NA,"MOAB_005-M-6-37.5-20170522-CN",NA,"soil","N",7.4,NA,0.05,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"89ac9302-b4a0-4e93-9d0b-31c7d487bf43",2018-02-23,"MOAB_005.basePlot.bgc","D13","MOAB","MOAB_005","distributed",2017-05-22 16:15:00,"MOAB_005-M-6-37.5-20170522",NA,"MOAB_005-M-6-37.5-20170522-CN",NA,"soil","Y",NA,-18.5,NA,0.23,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"662b0220-6db3-4fad-9012-ba740b124d49",2017-11-28,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 17:03:00,"MOAB_002-M-14.5-9-20170522",NA,"MOAB_002-M-14.5-9-20170522-CN",NA,"soil","N",7.8,NA,0.03,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"5ef2b3b6-8330-466f-a72e-2069bbc139fc",2018-02-23,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 17:03:00,"MOAB_002-M-14.5-9-20170522",NA,"MOAB_002-M-14.5-9-20170522-CN",NA,"soil","Y",NA,-21,NA,0.15,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"0b720cd4-255d-4a4d-82e6-7c51daf023c2",2018-02-23,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 17:03:00,"MOAB_002-M-14.5-9-20170522",NA,"MOAB_002-M-14.5-9-20170522-CN",NA,"soil","Y",NA,-20.9,NA,0.13,NA,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"067ed1e6-c041-4fe0-a06b-7a5a522e7146",2018-02-23,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 17:30:00,"MOAB_002-M-12.5-38-20170522",NA,"MOAB_002-M-12.5-38-20170522-CN",NA,"soil","Y",NA,-21.8,NA,0.06,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"66b9d552-e270-4311-af22-9591b98fb5a9",2017-11-28,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 17:30:00,"MOAB_002-M-12.5-38-20170522",NA,"MOAB_002-M-12.5-38-20170522-CN",NA,"soil","N",6.5,NA,0.04,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"188e4a5d-3002-44a4-bb98-b6134cf31b0d",2017-11-28,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 18:01:00,"MOAB_002-M-23.5-32.5-20170522",NA,"MOAB_002-M-23.5-32.5-20170522-CN",NA,"soil","N",7.6,NA,0.03,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"dc5c7926-8757-4a2c-b0c9-f29336f0d5e9",2018-02-23,"MOAB_002.basePlot.bgc","D13","MOAB","MOAB_002","distributed",2017-05-22 18:01:00,"MOAB_002-M-23.5-32.5-20170522",NA,"MOAB_002-M-23.5-32.5-20170522-CN",NA,"soil","Y",NA,-20.9,NA,0.11,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"1727a3d7-7465-4b70-85ec-150f0d4b93d1",2017-11-28,"MOAB_003.basePlot.bgc","D13","MOAB","MOAB_003","distributed",2017-05-22 21:55:00,"MOAB_003-M-1-5-20170522",NA,"MOAB_003-M-1-5-20170522-CN",NA,"soil","N",1.8,NA,0.16,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"805fe403-c625-469f-a9b1-5be5c551cd79",2017-12-01,"MOAB_003.basePlot.bgc","D13","MOAB","MOAB_003","distributed",2017-05-22 21:55:00,"MOAB_003-M-1-5-20170522",NA,"MOAB_003-M-1-5-20170522-CN",NA,"soil","Y",NA,-22.6,NA,0.55,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"2972baca-ccc5-4532-adf8-f62e6f4fb610",2017-11-28,"MOAB_003.basePlot.bgc","D13","MOAB","MOAB_003","distributed",2017-05-22 22:28:00,"MOAB_003-M-23-6.5-20170522",NA,"MOAB_003-M-23-6.5-20170522-CN",NA,"soil","N",3.7,NA,0.1,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"5cf0a258-f12b-4a39-a8df-ec9fbb49ae59",2017-12-01,"MOAB_003.basePlot.bgc","D13","MOAB","MOAB_003","distributed",2017-05-22 22:28:00,"MOAB_003-M-23-6.5-20170522",NA,"MOAB_003-M-23-6.5-20170522-CN",NA,"soil","Y",NA,-22.9,NA,0.38,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"27ff4fff-9c4a-4ab2-a3a0-e77f5fa388ea",2017-12-01,"MOAB_003.basePlot.bgc","D13","MOAB","MOAB_003","distributed",2017-05-22 23:05:00,"MOAB_003-M-35-28.5-20170522",NA,"MOAB_003-M-35-28.5-20170522-CN",NA,"soil","Y",NA,-23.1,NA,0.56,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"432caea9-d036-4f46-97a7-8a4cf3ecf74a",2017-11-28,"MOAB_003.basePlot.bgc","D13","MOAB","MOAB_003","distributed",2017-05-22 23:05:00,"MOAB_003-M-35-28.5-20170522",NA,"MOAB_003-M-35-28.5-20170522-CN",NA,"soil","N",4.3,NA,0.06,NA,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"b96a5462-6aca-4499-9598-3acf1c15e3c1",2017-12-01,"MOAB_046.basePlot.bgc","D13","MOAB","MOAB_046","tower",2017-05-23 14:45:00,"MOAB_046-M-7.5-10-20170523",NA,"MOAB_046-M-7.5-10-20170523-CN",NA,"soil","Y",NA,-23.6,NA,0.13,NA,"sample d13C out of qaqc tolerance","sample percent C out of qaqc tolerance","OK","OK",1,"Amplitude below threshold for reliable data. Ran 3 times.","University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"9e12030f-6553-4d93-bfd9-ea35bc9c0b96",2017-11-28,"MOAB_046.basePlot.bgc","D13","MOAB","MOAB_046","tower",2017-05-23 14:45:00,"MOAB_046-M-7.5-10-20170523",NA,"MOAB_046-M-7.5-10-20170523-CN",NA,"soil","N",7.1,NA,0.04,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"7dac59be-63a6-48df-8e82-25192dda5355",2018-02-23,"MOAB_046.basePlot.bgc","D13","MOAB","MOAB_046","tower",2017-05-23 15:14:00,"MOAB_046-M-5-39-20170523",NA,"MOAB_046-M-5-39-20170523-CN",NA,"soil","Y",NA,-21.7,NA,0.04,NA,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","008 EA-IRMS organic d13c & C%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"80d8f252-7efb-47f6-a92f-b378f958cc24",2017-11-28,"MOAB_046.basePlot.bgc","D13","MOAB","MOAB_046","tower",2017-05-23 15:14:00,"MOAB_046-M-5-39-20170523",NA,"MOAB_046-M-5-39-20170523-CN",NA,"soil","N",7.6,NA,0.03,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
"4fcde2df-6cb4-4a73-814b-09fcfa1ca805",2017-11-28,"MOAB_046.basePlot.bgc","D13","MOAB","MOAB_046","tower",2017-05-23 15:49:00,"MOAB_046-M-38-33.5-20170523",NA,"MOAB_046-M-38-33.5-20170523-CN",NA,"soil","N",7.1,NA,0.04,NA,NA,"sample d15N out of qaqc tolerance","sample percent N out of qaqc tolerance","OK","OK",1,"N amplitude below threshold for reliable data. Max amount of sample used.","University of Wyoming Stable Isotope Facility","009 EA-IRMS organic d15n & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201217T221812Z","RELEASE-2021"
