"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","biogeoID","horizonName","biogeoHorizonProportion","biogeoSampleType","setDate","collectDate","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","carbonTot","nitrogenTot","sulfurTot","estimatedOC","airDryOvenDry","alMjelm","caMjelm","feMjelm","kMjelm","mgMjelm","mnMjelm","naMjelm","pMjelm","siMjelm","srMjelm","tiMjelm","zrMjelm","phCacl2","phH2o","ec12pre","gypsumConc","caco3Conc","caNh4d","kNh4d","mgNh4d","naNh4d","cecdNh4","alSatCecd33","baseSumCecd10","bsesatCecd10","ececCecd33","alKcl","feKcl","mnKcl","bSatx","brSatx","caSatx","clSatx","co3Satx","ecSatp","flSatx","waterSatx","hco3Sx","kSatx","mgSatx","naSatx","no2Satx","no3Satx","pSatx","phSp","resist","so4Satx","laboratoryName","labProjID","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","remarks","publicationDate","release"
"89481579-29a3-40ea-bf81-e6c610e76486","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2BCK","9_WOODWORTH_PIT1_92-133_BIOGEO_2BCK","2BCk",1,"Regular",2012-09-18,2012-09-18,221,214,89.5,7.5,3,0.7,NA,4.7,2.8,1.5,4.7,14.6,41.8,26.9,28.7,0.1,0,1,1.006,39629,79788,29814,11298,26799,1681,12319,335,232733,213,1212,49,7.9,8.5,0.11,NA,230,22,0.1,2.9,0,3,NA,25,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",92,133,112.5,NA,"20201216T234629Z","RELEASE-2021"
"d2fa88f9-60bd-459c-aaff-58c54e2b7fc1","D09","WOOD","MEGAPT101002","9_WOODWORTH_PIT1","9_WOODWORTH_PIT1_2C","9_WOODWORTH_PIT1_133-200_BIOGEO_2C","2C",1,"Regular",2012-09-18,2012-09-18,148,219,86.5,6.1,7.4,0,NA,5.9,0.2,2,4.8,25.1,37.4,17.2,19.3,0,0.1,1,1.01,35918,50790,40866,10091,18685,1442,11402,380,255207,185,1048,38,7.8,8.4,0.02,NA,160,22.5,0.1,4.2,0,4.1,NA,26.8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USND099",133,200,166.5,NA,"20201216T234629Z","RELEASE-2021"
"1dd5de39-26a5-4a7b-901b-2a0912e980f9","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_2C","10_CPER_PIT1_181-200_BIOGEO_2C","2C",1,"Regular",2012-08-13,2012-08-13,39,29,52.9,21.3,25.8,NA,NA,12.8,8.5,15.4,26.3,8.8,2,0.4,3.5,0.6,0,0,1.029,58538,15595,17970,19131,5487,332,4717,389,341542,164,2696,109,7.9,8.3,0.42,NA,30,48.9,0.4,6.4,0.7,22.2,NA,56.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",181,200,190.5,NA,"20201216T233943Z","RELEASE-2021"
"9fd6d066-c636-4c28-a2f8-2f7587f45ee2","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BK2","10_CPER_PIT1_137-181_BIOGEO_BK2","Bk2",1,"Regular",2012-08-13,2012-08-13,17,20,59.3,19.8,20.9,NA,NA,9.5,10.3,18.8,26.1,13.6,0.5,0.3,5.5,0.1,0,1,1.023,53742,20116,17299,20879,5592,384,5834,430,336133,207,2532,111,7.9,8.4,0.74,0,40,52.1,0.4,5.9,0.5,17.1,NA,58.9,100,NA,NA,NA,NA,NA,0,5.1,1.8,0,1.16,0.3,39.2,1.7,0.1,2.2,3.9,0,0,0,8,NA,6.1,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",137,181,159,NA,"20201216T233943Z","RELEASE-2021"
"d11194b7-48b0-4c8c-b3df-5f661621f8b6","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BT2","10_CPER_PIT1_54-81_BIOGEO_BT2","Bt2",1,"Regular",2012-08-13,2012-08-13,1,0,48.6,27.8,23.6,NA,NA,11.8,16,22.7,18.2,6.8,0.8,0.1,4.2,1,0.2,4,1.026,54293,6006,17389,20437,5177,329,5363,275,347871,188,2576,120,7.5,8.1,0.18,NA,0,15.7,0.6,5.1,0,19.4,NA,21.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",54,81,67.5,NA,"20201216T233943Z","RELEASE-2021"
"a1ad6a80-536b-4cda-975e-e19c7b234d1f","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BK1","10_CPER_PIT1_81-137_BIOGEO_BK1","Bk1",1,"Regular",2012-08-13,2012-08-13,5,3,60.2,17.2,22.6,NA,NA,6.9,10.3,16.9,29.5,12.7,1,0.1,7.5,0.4,0.1,2,1.028,54539,21505,18006,19017,6437,393,5426,528,326319,235,2626,117,7.9,8.4,0.22,NA,50,55.7,0.5,6.8,0.2,20.7,NA,63.2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",81,137,109,NA,"20201216T233943Z","RELEASE-2021"
"e450e171-d45d-401d-aaa6-1b458509775e","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BT1","10_CPER_PIT1_30-54_BIOGEO_BT1","Bt1",1,"Regular",2012-08-13,2012-08-13,1,4,66.5,13.7,19.8,NA,NA,6.1,7.6,12.3,33.3,18,2.7,0.2,4.6,0.7,0.2,4,1.021,51862,4948,17009,22224,4019,389,5696,335,363537,164,2370,109,6.7,7.5,0.17,NA,0,11.8,0.6,3.7,0,15.7,NA,16.1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",30,54,42,NA,"20201216T233943Z","RELEASE-2021"
"34c58caa-709b-4bcf-b4bb-c3d0fa210057","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_BA","10_CPER_PIT1_10-30_BIOGEO_BA","BA",1,"Regular",2012-08-13,2012-08-13,11,7,73.8,14.3,11.9,NA,NA,6.9,7.4,15.8,33.1,21.6,2.3,1,6.3,0.7,0.3,6,1.011,41968,3708,13254,21086,2206,496,5819,423,322481,135,2161,78,6.1,6.9,0.09,NA,0,6.9,0.4,1.6,0,8.8,NA,8.9,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",10,30,20,NA,"20201216T233943Z","RELEASE-2021"
"25bd3bd5-7651-42f7-893b-41aac894370b","D10","CPER","MEGAPT100967","10_CPER_PIT1","10_CPER_PIT1_A","10_CPER_PIT1_0-10_BIOGEO_A","A",1,"Regular",2012-08-13,2012-08-13,6,2,71.5,16.6,11.9,NA,NA,7.4,9.2,16.5,33.3,18.3,3.2,0.2,8.4,1,0.4,8,1.012,41027,5279,13362,22165,2597,430,6223,458,347470,150,2333,95,7.3,7.8,0.18,NA,0,11.7,0.5,1.5,0,9.8,NA,13.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2012USCO086",0,10,5,NA,"20201216T233943Z","RELEASE-2021"
"0f07cc11-dfac-496d-bcbf-5e08d484f6fd","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_CR","10_CASTNET_PIT1_123-198_BIOGEO_CR","Cr",1,"Regular",2013-05-31,2013-05-31,170,81,72.3,21.5,6.2,NA,NA,10.8,10.7,5.8,11,18.1,23.5,13.9,1.2,0.2,0.1,1,1.005,71794,3137,12602,42874,1735,279,18930,527,312414,95,2764,124,6.4,6.4,0.03,NA,NA,1.8,0.1,0.8,0,2.7,NA,2.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO091",123,160,141.5,NA,"20201217T032425Z","RELEASE-2021"
"42e7474d-c383-4c4a-a0c1-e91a777cb42c","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_R",NA,"R",NA,NA,2013-05-31,2013-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE",NA,NA,NA,NA,NA,"20201217T032425Z","RELEASE-2021"
"9ddbc694-f55d-4537-89ec-6c36638c2d56","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_C","10_CASTNET_PIT1_84-123_BIOGEO_C","C",1,"Regular",2013-05-31,2013-05-31,176,82,84.6,11.3,4.1,NA,NA,3.5,7.8,2.8,6.4,15.5,35.5,24.4,1.9,0.3,0.1,2,1.005,61939,2960,13108,40981,1941,128,14364,404,312779,90,1680,84,4.9,6,0.03,NA,NA,1.8,0.1,0.7,0,3.1,7,2.6,84,2.8,0.2,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO091",84,123,103.5,NA,"20201217T032425Z","RELEASE-2021"
"8dec5867-e0ac-4c7c-9485-d1548b1ae681","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_C/B","10_CASTNET_PIT1_33-84_BIOGEO_C/B_B MATERIAL","C/B",0.4,"Regular",2013-05-31,2013-05-31,181,81,78.1,15.5,6.4,NA,NA,7.2,8.3,3.2,6.9,15.7,31.4,20.9,8.3,0.6,0.1,8,1.007,62786,3343,11499,41622,2031,171,14278,468,326687,96,1726,85,5,6,0.05,NA,NA,3.4,0.1,0.9,0,5.3,2,4.4,83,4.5,0.1,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO091",33,84,58.5,"C/B horizon comprized of ~60% C material and ~40% B material","20201217T032425Z","RELEASE-2021"
"95510040-1118-4a32-9a8a-3db14bf43404","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_AB","10_CASTNET_PIT1_10-33_BIOGEO_AB","AB",1,"Regular",2013-05-31,2013-05-31,206,66,74.4,17.1,8.5,NA,NA,8.5,8.6,3.7,6.6,17,24,23.1,29,1.7,0.2,29,1.013,61224,3951,12324,40285,2263,280,13597,493,315817,98,1838,89,5.1,6.1,0.09,NA,NA,8.3,0.3,1.8,0,12.5,NA,10.4,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO091",10,33,21.5,NA,"20201217T032425Z","RELEASE-2021"
"fb6f8cc2-cd4c-42a3-82f4-ffd5de67f063","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_C/B","10_CASTNET_PIT1_33-84_BIOGEO_C/B_C MATERIAL","C/B",0.6,"Regular",2013-05-31,2013-05-31,319,61,90.7,6.6,2.7,NA,NA,2.3,4.3,1.5,3.7,12.6,39.3,33.6,2.3,0.2,0.1,2,1.004,58571,2589,9520,43239,1360,145,13912,361,318803,84,1244,70,5,5.9,0.03,NA,NA,1.2,0.1,0.5,0,2.4,5,1.8,75,1.9,0.1,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO091",33,84,58.5,"C/B horizon comprized of ~60% C material and ~40% B material","20201217T032425Z","RELEASE-2021"
"711d8620-3a6d-4005-80e3-a29e23ef997a","D10","RMNP","MEGAPT100990","10_CASTNET_PIT1","10_CASTNET_PIT1_A","10_CASTNET_PIT1_0-10_BIOGEO_A","A",1,"Regular",2013-05-31,2013-05-31,83,44,67.6,20.5,11.9,NA,NA,11.6,8.9,3.9,7.9,16.7,26.6,12.5,191.5,9.5,1.1,192,1.035,55711,7487,13234,31448,3015,455,11698,668,259164,107,2033,94,5.1,6,0.23,NA,NA,20.6,0.9,4,0,31.9,NA,25.5,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO091",0,10,5,NA,"20201217T032425Z","RELEASE-2021"
"2f468f51-024f-4b9a-961c-39a18d3a4eb6","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_AP2","10_STERLING_PIT1_11-28_BIOGEO_AP2","Ap2",1,"Regular",2013-04-08,2013-04-08,0,0,43.1,36.7,20.2,NA,NA,16.7,20,16.5,11.2,11.5,3.5,0.4,8.9,0.8,0,8,1.021,60039,10157,18722,23254,5438,486,12238,498,317132,223,2747,139,6.2,6.9,0.13,NA,0,13.9,1.2,2,0,17.2,NA,17.1,99,NA,NA,NA,NA,NA,0,2,0.2,0,0.34,0,43.3,1,0.2,0.5,0,1,0.1,0,6.5,NA,0.3,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO077",11,28,19.5,NA,"20201217T014504Z","RELEASE-2021"
"d9a83a23-2675-4e61-a8b8-dee87ffeddd2","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_BTK","10_STERLING_PIT1_70-121_BIOGEO_BTK","Btk",1,"Regular",2013-04-08,2013-04-08,35,15,43.9,36.3,19.8,6.7,NA,15.5,20.8,20.9,10.4,7.2,4.3,1.1,19.8,0.3,0.1,0,1.021,51628,63512,16437,21373,8046,309,10396,563,278519,268,2339,126,7.9,8.6,0.21,NA,160,56.4,1.7,5.2,0,15,NA,63.3,100,NA,NA,NA,NA,NA,0,1.7,0.7,0,0.4,0.1,42,2.2,0.8,1,0,0.1,0.1,0,7.9,NA,0.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO077",70,121,95.5,NA,"20201217T014504Z","RELEASE-2021"
"88b6f2c7-5138-47bc-aa0d-0d8ddd7b0c59","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_AP1","10_STERLING_PIT1_0-11_BIOGEO_AP1","Ap1",1,"Regular",2013-04-08,2013-04-08,0,0,46.7,34.3,19,NA,NA,15,19.3,16.6,12.9,11.1,5.2,0.9,13.3,0.8,0.1,13,1.021,57449,10499,17613,23356,5189,445,12180,537,313689,222,2710,150,6.8,7.4,0.28,NA,10,15,2,2.1,0,15.8,NA,19.1,100,NA,NA,NA,NA,NA,0,3.1,0.2,0,0.51,0,41.1,4.3,1.1,0.8,0,0.1,0,0,7.1,NA,0.5,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO077",0,11,5.5,NA,"20201217T014504Z","RELEASE-2021"
"a58b3939-388c-4397-b04f-5dc338665be9","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_C2","10_STERLING_PIT1_159-200_BIOGEO_C2","C2",1,"Regular",2013-04-08,2013-04-08,0,0,83.7,14.1,2.2,0.6,NA,7,7.1,15.1,29.6,31.7,5.9,1.4,19.1,0,0.1,0,1.009,52059,68815,11242,22922,4178,268,15632,599,278661,333,1507,105,8.1,8.8,0.16,NA,160,46,1.4,2.6,0,6.2,NA,50,100,NA,NA,NA,NA,NA,0,0.9,0.5,0,0.36,0.1,28.8,2.2,1.1,0.8,0,0.1,0.1,0,8.4,NA,0.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO077",159,200,179.5,NA,"20201217T014504Z","RELEASE-2021"
"921a9310-6ecd-4e5c-bef7-d31f049e75a0","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_BT","10_STERLING_PIT1_28-70_BIOGEO_BT","Bt",1,"Regular",2013-04-08,2013-04-08,0,0,35.7,40.5,23.8,NA,NA,18.9,21.6,14.8,12.8,5.8,2,0.3,6.8,0.9,0.1,6,1.026,63052,11030,20734,23038,7159,464,11367,532,315612,224,2952,143,7.2,7.9,0.21,NA,10,18,1.4,3.6,0,20.6,NA,23,100,NA,NA,NA,NA,NA,0,2.6,0.2,0,0.4,0.1,48.7,3.1,0.2,0.8,0,0.2,0,0,7.3,NA,0.1,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO077",28,70,49,NA,"20201217T014504Z","RELEASE-2021"
"8df2d737-28ae-4502-ad3b-8ad00671209b","D10","STER","MEGAPT100997","10_STERLING_PIT1","10_STERLING_PIT1_C1","10_STERLING_PIT1_121-159_BIOGEO_C1","C1",1,"Regular",2013-04-08,2013-04-08,0,0,77.8,17.2,5,0.9,NA,8.6,8.6,18,29.3,23.2,6.1,1.2,18.5,0.1,0,0,1.011,53629,68794,13098,23153,4857,270,15346,615,270031,337,1798,123,8,8.8,0.17,NA,160,47.8,1.4,2.9,0,7.3,NA,52.1,100,NA,NA,NA,NA,NA,0,1.1,0.5,0,0.39,0.1,28.7,2,1,1,0,0.1,0.1,0,8.3,NA,0.3,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USCO077",121,159,140,NA,"20201217T014504Z","RELEASE-2021"
"feac7665-2d98-4adb-91ed-5d1465371408","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT2","11_CLBJ_PIT1_BIOGEO_71-89_BT2","Bt2",1,"Regular",2016-05-09,2016-05-09,0,1,50,29.7,20.3,NA,NA,6.2,23.5,39.2,10.3,0.2,0.2,0.1,2.7,0.6,0,3,1.028,33188,1424,12365,9760,2972,194,1591,43,389851,32,2569,182,4.7,5.5,0.03,NA,0,3.7,0.3,4.2,0,10.3,NA,8.2,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USTX114",71,89,80,NA,"20201217T154655Z","RELEASE-2021"
"3b6bff82-8545-4eae-8a85-a712c9b332bd","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT1","11_CLBJ_PIT1_BIOGEO_34-71_BT1","Bt1",1,"Regular",2016-05-09,2016-05-09,0,0,44.3,28.1,27.6,NA,NA,6.6,21.5,31,12.8,0.3,0.1,0.1,3.6,0.7,0,3,1.036,40368,1140,15567,9804,3614,173,1335,54,328361,32,2619,159,4.7,5.5,0.03,NA,0,4.9,0.4,5.4,0,14.3,NA,10.7,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USTX114",34,71,52.5,NA,"20201217T154655Z","RELEASE-2021"
"5a0586fe-fe4d-480c-9158-d8ec3ae2554a","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_BT3","11_CLBJ_PIT1_BIOGEO_89-122_BT3","Bt3",1,"Regular",2016-05-09,2016-05-09,0,0,48.8,36.1,15.1,NA,NA,7.8,28.3,45,3.6,0.2,0,0,1.6,0.5,0,2,1.019,24915,861,6506,9714,2506,70,2168,0,373315,32,2198,140,4.7,5.7,0.02,NA,0,3.3,0.1,4.1,0,8.7,NA,7.5,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USTX114",89,122,105.5,NA,"20201217T154655Z","RELEASE-2021"
"aa2f66b6-3366-4e3f-be13-9ad2a8bbe782","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_E","11_CLBJ_PIT1_BIOGEO_21-34_E","E",1,"Regular",2016-05-09,2016-05-09,0,2,58.9,33.2,7.9,NA,NA,8.2,25,41.5,17,0.3,0.1,0,2.7,0.5,0,3,1.011,21203,605,6101,9158,1411,72,2034,51,423912,31,2543,194,4.6,5.5,0.02,NA,0,1.9,0.2,1.7,0,4.9,NA,3.8,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USTX114",21,34,27.5,NA,"20201217T154655Z","RELEASE-2021"
"a0eb25ce-d610-4606-9510-221fd1281908","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_A","11_CLBJ_PIT1_BIOGEO_0-21_A","A",1,"Regular",2016-05-09,2016-05-09,0,0,55.5,34.4,10.1,NA,NA,7.4,27,42,13.2,0.2,0.1,0,4.9,0.7,0,5,1.013,22077,831,5941,8871,1672,98,2100,47,412640,32,2448,166,4.8,5.6,0.05,NA,0,2.9,0.2,1.8,0,6.7,NA,4.9,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USTX114",0,21,10.5,NA,"20201217T154655Z","RELEASE-2021"
"cf737f8f-807e-46cf-bf90-2def4fef5c9b","D11","CLBJ","MEGAPT100966","11_CLBJ_PIT1","11_CLBJ_PIT1_CD","11_CLBJ_PIT1_BIOGEO_122-147_CD","Cd",1,"Regular",2016-05-09,2016-05-09,0,0,45.9,42.1,12,NA,NA,9.9,32.2,40.6,5.1,0.2,0,0,1.1,0.4,0,1,1.015,22114,801,4315,10126,2418,34,2571,7,380867,33,2173,114,4.9,5.9,0.02,NA,0,3.3,0.1,3.7,0,7.4,NA,7.1,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USTX114",122,147,134.5,NA,"20201217T154655Z","RELEASE-2021"
"c93f757a-d142-4790-a258-fd23bf8e3268","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_BW","11_KLEMME_PIT1_8-20_BIOGEO_BW","Bw",1,"Regular",2013-02-19,2013-02-19,318,564,12.5,69.6,17.9,0,NA,47.4,22.2,3.2,1.5,1.8,3.9,2.1,39,1.5,0.3,15,1.021,62807,49910,30422,24212,23180,543,10067,1293,226668,168,3778,133,7.7,8.3,0.38,NA,200,54.8,0.3,7.6,0,15.8,NA,62.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USOK059",8,20,14,NA,"20201217T014431Z","RELEASE-2021"
"a318d893-7633-4571-b5c7-34a471bd9555","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_R",NA,"R",NA,NA,2013-02-19,2013-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201217T014431Z","RELEASE-2021"
"0a61c85c-09be-42cb-a6f2-24ad8b6c2617","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR2","11_KLEMME_PIT1_31-46_BIOGEO_CR2","CR2",1,"Regular",2013-02-19,2013-02-19,184,542,23.4,56.6,20,0,NA,38.2,18.4,6.1,4.1,4.9,6.2,2.1,32.5,0.7,0.1,7,1.025,67948,64128,32338,24342,14945,471,9695,853,213588,174,3531,121,7.8,8.4,0.3,NA,210,54.2,0.3,9.9,0,16.9,NA,64.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USOK059",31,46,38.5,NA,"20201217T014431Z","RELEASE-2021"
"62d9b79d-e0f1-4fcf-b464-eee969bfcf92","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_A","11_KLEMME_PIT1_0-8_BIOGEO_A","A",1,"Regular",2013-02-19,2013-02-19,147,86,12.9,71,16.1,0,NA,37.7,33.3,7,1.7,1.9,1.9,0.4,33.2,1.8,0.4,18,1.02,58887,30394,27236,22522,18669,624,10676,1338,245158,163,3856,156,7.5,8,0.37,NA,130,30.4,0.5,8.8,0,17.7,NA,39.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USOK059",0,8,4,NA,"20201217T014431Z","RELEASE-2021"
"d6b2314d-491c-4c7f-91bb-c411e65fd748","D11","OAES","MEGAPT100986","11_KLEMME_PIT1","11_KLEMME_PIT1_CR1","11_KLEMME_PIT1_20-31_BIOGEO_CR1","CR1",1,"Regular",2013-02-19,2013-02-19,124,728,22.1,61,16.9,0,NA,39.2,21.8,4.3,3.1,3.8,7.2,3.7,44.3,1.6,0.3,14,1.02,61126,70705,29231,23510,19147,460,10037,1192,210342,172,3502,128,7.8,8.4,0.49,NA,250,56.8,0.3,7.9,0,15.6,NA,65,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USOK059",20,31,25.5,NA,"20201217T014431Z","RELEASE-2021"
