plotID,horizon,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate
ORNL_033,M,22.9,52.45,24.65,1.27,1.37,24,NaN,NaN,4.5,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8500000000000001,NaN,24.799999999999997,8.5,15.9,1.4,10.5,16,0.08499999999999999,0.09,356.2,174.25,0.01
ORNL_035,M,46.16666666666667,24.366666666666667,29.466666666666665,1.3599999999999999,1.4233333333333333,22.4,NaN,NaN,3.566666666666667,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5,NaN,24.366666666666667,91.66666666666667,18,0.6,34,18,0.09333333333333334,0.04,41.36666666666667,57.53333333333333,0.0033333333333333335
ORNL_040,M,37.233333333333334,44.2,18.566666666666666,1.565,1.615,17.55,NaN,NaN,4.3,5.166666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5333333333333334,NaN,15,32.666666666666664,7.4,0.6333333333333333,9.333333333333334,7.666666666666667,0.07666666666666667,0.06,191.83333333333331,108.13333333333334,0.006666666666666667
ORNL_068,M,17.766666666666666,38.766666666666666,43.46666666666667,1.23,1.3,28.066666666666666,NaN,NaN,4.133333333333334,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7333333333333334,NaN,34.233333333333334,55.333333333333336,19.7,0.9666666666666667,20,19.666666666666668,0.15,0.09666666666666666,905.5,133.93333333333334,0.01
OSBS_002,M,96.3,2.9000000000000004,0.8,NaN,NaN,NaN,NaN,NaN,4.800000000000001,5.5,NaN,0,1.05,0.6,0,0.385,0,17.55,0.05,0.2,0.45,0.44999999999999996,0,1.8499999999999999,0,5.05,0.3,0.25,NaN,9,35,13.7,0.5,21,14,0.03,0.02,12.55,0,0
OSBS_003,M,93.9,4.1,2,NaN,NaN,NaN,NaN,NaN,4.4,4.7,NaN,0,1.8499999999999999,0.30000000000000004,0,0.51,0,7.15,0,0.1,0.44999999999999996,0.30000000000000004,0,3.8,0,4.35,0.1,0.75,NaN,0.85,86,5.85,0.5,10.5,5.5,0.05,0.035,5.5,15.4,0.005
OSBS_005,M,95.9,2.5,1.6,NaN,NaN,NaN,NaN,0,3.5,3.75,NaN,0,0,0.35,0,0.92,0,65.55,0,0.1,0,0.2,0,4,0.05,3.55,1.95,7.2,NaN,0.4,92.5,172.3,13.05,13.5,172,0.26,0.09,0,146.15,0
OSBS_007,M,97.45,1.35,1.2,NaN,NaN,NaN,NaN,NaN,4.95,5.449999999999999,NaN,0,3,0.4,0,0.645,0,15.05,0.45,0.25,2.05,0.4,0.05,4.6,0,5.2,0.25,0.15,NaN,1.05,NaN,8.1,0.5,14,8,0.035,0.02,7.5,4.5,0
OSBS_008,M,97.1,1.25,1.65,NaN,NaN,NaN,NaN,NaN,4,4.35,NaN,0,0.4,0.4,0,0.4,0,26.3,0,0.15000000000000002,0.5,0.4,0,2.25,0.05,4.1,0.3,0.5,NaN,1.1,NaN,8.5,0.6,13,8.5,0.025,0.015,1.5,0,0
OSBS_010,M,95.80000000000001,3,1.2,NaN,NaN,NaN,NaN,NaN,4.5,4.75,NaN,0,0.15,0.44999999999999996,0,0.335,0,10.7,0,0.1,0.55,0.5,0,2.0500000000000003,0,4.45,0.05,0.7,NaN,0.75,NaN,4.9,0.4,13.5,5,0.055,0.03,4,0,0
OSBS_011,M,97.95,1.65,0.4,NaN,NaN,NaN,NaN,NaN,3.25,4.05,NaN,0,0.05,0.9,0,0.635,0,56.75,0,0.25,0.15000000000000002,0.6499999999999999,0,0.39999999999999997,0.9,3.6500000000000004,1.5,1.2000000000000002,NaN,3.3,48,50.2,1.65,43.5,50,0.045,0.025,3.05,13.3,0
OSBS_013,M,97.05,2.3,0.65,NaN,NaN,NaN,NaN,NaN,4.35,4.65,NaN,0,1.3499999999999999,0.35,0,0.5,0,30.55,0,0.25,1,0.45,0,3.2,0.05,4.45,0.2,0.4,NaN,5.1,54.5,7.550000000000001,0.45,18.5,7.5,0.035,0.02,6.45,0,0
OSBS_014,M,96.72,2.08,1.2,NaN,NaN,NaN,NaN,NaN,4.36,4.8,NaN,0,0.18,0.28,0,0.218,0.04,32.3,0.04,0.12000000000000001,0.22,0.38,0,1,0.02,4.54,0.08,0.62,NaN,3.2,67.8,7.220000000000001,0.3,27.25,7.4,0.04,0.032,10.24,0,0
OSBS_015,M,98.2,1.5,0.3,NaN,NaN,NaN,NaN,NaN,3.3,4.05,NaN,0,0,0.45,0,0.73,0,35.05,0,0.30000000000000004,0.2,0.6,0,2.8,0.75,3.75,1,0.4,NaN,0.4,39.5,12.549999999999999,0.35,42.5,12.5,0.015,0.005,0.5,0,0
OSBS_015,O,97.8,1.5,0.7,NaN,NaN,NaN,NaN,0,3.4,4.2,NaN,0,0,0.7,0,1.47,0,97.7,0,0.5,0.3,0.5,0,3.8,3.6,4,3.5,1,NaN,4.5,29,80.3,3.4,23,80,0.05,0.02,5.1,36.8,0
OSBS_016,M,93.65,1.95,4.4,NaN,NaN,NaN,NaN,0,3.8,4.2,NaN,0,0.5,0.55,0,0.85,0,45.05,0,0.15,0.8500000000000001,0.65,0,4.25,0.05,4,1.25,2.35,NaN,0.75,63.5,32.3,1.7,20,32,0.11499999999999999,0.01,0.5,174.95,0
OSBS_017,M,97.45,1.7,0.8500000000000001,NaN,NaN,NaN,NaN,NaN,3.0999999999999996,3.65,NaN,0,0,0.3,0,0.65,0,37.4,0,0.2,0.1,0.2,0,2,0.5,3.6,1.3,2.35,NaN,0.05,93,24.9,0.75,34,25,0.065,0.01,0,0,0
OSBS_017,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.6,4,NaN,0,0.9,1.1,0,1.84,0.1,308.1,0,1.4,1.1,0.4,0,4.9,6.5,4,3.7,0.6,NaN,33.4,2,525.1,24.3,22,525,0.1,0.07,24.4,239.1,0.01
OSBS_018,M,94.30000000000001,3.05,2.65,NaN,NaN,NaN,NaN,NaN,3.45,3.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5,NaN,0.05,95,17.5,1,17.5,17.5,0.07500000000000001,0.005,0,0,0
OSBS_020,M,89.55000000000001,5.85,4.6,NaN,NaN,NaN,NaN,0,3.55,3.65,NaN,0,0.2,3.2,0,1.27,0,53.75,0,0.1,0.4,2.9,0,5.5,0,3.8499999999999996,2.55,6.3999999999999995,NaN,0.1,96.5,65.7,4,16.5,66,0.27,0.02,0,14.25,0
OSBS_021,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.45,3.75,NaN,0,0.25,0.9500000000000001,0,1.305,0,204.4,0,0.2,0.4,1.45,0,5.65,0,3.8,3.7,11.3,NaN,3.4000000000000004,89,329.45,15.65,21,329.5,0.685,0.105,5.3,89,0.01
OSBS_022,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.2,3.2,NaN,0,0.6,0.3,0,1.67,0,236.3,0,0.5,0.6,0.6,0,10.6,0,3.3,2.3,14.7,NaN,1.8,96,427.3,24.3,18,427,0.56,0.29,2.1,36,0.01
OSBS_023,M,91.7,5.2,3.1,NaN,NaN,NaN,NaN,0,3.3,3.7,NaN,0,0.2,0.8,0,1.53,0,78.8,0,0.6,0.5,0.9,0,6.4,0,3.7,3.2,3.3,NaN,2.15,91,54.35,3.95,14.5,54.5,0.1,0.02,1.5,119.39999999999999,0
OSBS_024,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2.8,3.2,NaN,0,0.2,0.5,0,1.51,0,325.9,0,0.7,0.4,0.6,0,6.7,0.4,3.2,2.2,8.8,NaN,12.9,89,404.5,24.8,16,405,0.21,0.15,11.7,205.9,0.01
OSBS_026,M,95.15,2.95,1.9,NaN,NaN,NaN,NaN,NaN,3.9000000000000004,4.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.85,NaN,3.0500000000000003,50,27.9,0.9,24.5,28,0.05,0.02,4.05,83.75,0
OSBS_031,M,97.45,1.65,0.9,NaN,NaN,NaN,NaN,NaN,4,4.5,NaN,0,2.1,1.1,0,1.2,0.1,42.8,0,1.2,1.4,0.6,0,6.1,0.2,4.1,1.4,0.45,NaN,3,27,14.35,0.5,23,14.5,0.03,0.025,1.5,75.4,0.005
OSBS_048,M,94.6,3.9000000000000004,1.5,NaN,NaN,NaN,NaN,NaN,4.35,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.55,NaN,3.5,88,7.8999999999999995,0.3,30,8,0.04,0.02,10.45,105.25,0
OSBS_050,M,95.8,2.5,1.7,NaN,NaN,NaN,NaN,NaN,4.3,4.300000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,NaN,0.05,NaN,7.55,0.2,38,7.5,0.05500000000000001,0.005,0,91.5,0
OSBS_051,M,94.9,2,3.1,NaN,NaN,NaN,NaN,NaN,4.1,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3,NaN,0,NaN,9.1,0.5,18,9,0.07,0,0,46.1,0
PUUM_004,M,69.1,26.6,4.3,NaN,NaN,NaN,NaN,NaN,5.05,5.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.55,NaN,27.349999999999998,8.5,109.9,7.65,14,110,1.8649999999999998,3.585,807.5,835.85,0.525
PUUM_006,M,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.25,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.35,NaN,148.2,55,257.1,13,19.5,257.5,1.99,2.8200000000000003,241.5,553.1500000000001,0.28500000000000003
PUUM_007,M,64.5,29.7,5.8,NaN,NaN,NaN,NaN,NaN,4.75,5.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,NaN,51.05,17.5,210.29999999999998,13.7,15,210.5,1.3399999999999999,2.965,403.75,394.15,0.155
PUUM_007,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.6,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,245.3,3,354.5,21.3,17,355,0.64,1.62,365.6,339.7,0.09
PUUM_010,M,51,30.1,18.9,NaN,NaN,NaN,NaN,NaN,4.6,5.233333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.466666666666667,NaN,128.2,30.666666666666668,150.26666666666665,8.333333333333334,18,150.33333333333334,1.58,4.486666666666667,967.2666666666667,355.06666666666666,0.24333333333333335
PUUM_014,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.75,5.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4500000000000002,NaN,100.85,7,281.65,16.15,17.5,281.5,1.595,3.295,408.3,591.1,0.09
PUUM_015,M,70,23.3,6.7,NaN,NaN,NaN,NaN,NaN,4.7,5.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,NaN,173.6,45,94.5,6.1,15,95,1.32,2.36,255.9,168.8,0.25
PUUM_015,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4,NaN,203.3,27,365.3,20,18,365,0.52,2.14,248.9,327.5,0.01
PUUM_031,M,51.1,33.1,15.8,NaN,NaN,NaN,NaN,NaN,4.95,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,46.7,4.5,168.35000000000002,12,14,168,2.85,3.13,518.5999999999999,443.79999999999995,0.625
PUUM_032,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.1,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2,NaN,66.6,50,306.2,12.1,25,306,0.95,1.69,82.5,239.8,0
PUUM_034,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.8,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,NaN,34.65,32,346.35,23.549999999999997,14.5,346.5,0.46499999999999997,1.195,35.15,247.75,0
PUUM_036,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.3,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,NaN,56.4,3,530,16.5,32,530,0.09,0.13,30.2,51.5,0
RMNP_002,M,63,30.7,6.3,1.38,1.49,10.1,NaN,NaN,5.4,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1.1,NaN,7.8,0.5,16,8,0.03,0.16,20.1,72.4,0.01
RMNP_002,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,5.1,NaN,0,22,0.4,0,2.72,0,330.4,0.7,1.4,4.2,0.3,0,24.5,0,5.1,0.8,0,NaN,47.6,NaN,221.9,8.4,26,222,0.06,0.13,504.8,131.1,0.01
RMNP_003,M,73.26666666666667,20.3,6.433333333333334,1.5066666666666666,1.54,12.3,NaN,NaN,4.466666666666667,4.966666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,NaN,1.7,27.666666666666668,3.9,0.26666666666666666,13.333333333333334,4.333333333333333,0.03333333333333333,0.08333333333333334,11.666666666666666,0,0.006666666666666667
RMNP_004,M,67.3,27.4,5.3,1.45,1.49,11.6,NaN,NaN,4.4,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,NaN,1.8,26,10.9,0.6,18,11,0.04,0.05,2,3,0.01
RMNP_004,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.6,4.8,NaN,0,9.5,0.4,0,1.61,0.2,441.1,0.7,1.3,1.7,0.5,0.1,11.4,0.8,4.8,1.4,0.1,NaN,176.9,0,392.1,14.6,27,392,0.17,0.15,940.1,300.9,0.01
RMNP_006,M,69.6,25.9,4.5,1.48,1.52,13.8,NaN,NaN,4.3,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,NaN,1.2,26,6.6,0.5,13,7,0.03,0.06,1,127.4,0
RMNP_010,M,75.15,19.85,5,1.43,1.47,10.6,NaN,NaN,4.65,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35,NaN,1.75,10.5,7.25,0.4,18,7.5,0.045,0.08,22.7,116.7,0.01
RMNP_010,O,78.5,13.7,7.8,NaN,NaN,NaN,NaN,0,4.8,5,NaN,0,9.9,0.3,0,1.57,0.1,216.4,1,1.8,3.5,0.3,0,12.6,0.2,5,0.2,14.1,NaN,635.8,39,181,6.8,27,181,0.08,0.1,454.6,206.6,0.01
RMNP_014,M,57.2,36.5,6.3,1.38,1.4,13.3,NaN,NaN,4.2,5.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,NaN,1,50,6,0.6,10,6,0.05,0.11,7,123.6,0
RMNP_014,O,35.2,48.3,16.5,NaN,NaN,NaN,NaN,0,4.7,5.3,NaN,0,2.6,1.2,0,0.69,0.1,208.1,1.7,0.7,1,1.1,0,0.1,0,5.1,2.2,0.2,NaN,114.9,1,168,6.7,25,168,0.11,0.15,1216.7,157.9,0.01
RMNP_016,M,67,26.3,6.699999999999999,1.385,1.4100000000000001,13.75,NaN,NaN,4.6,4.9,NaN,0,11.4,0.3,0,1.63,0,47.5,0,0.8,3.5,0.4,0,14.6,0,4.8,0.3,0.44999999999999996,NaN,10.25,8.5,16.6,0.8,20.5,16.5,0.07,0.11,63.85,30.95,0.015
RMNP_016,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.3,4.6,NaN,0,9.1,0.2,0,1.71,0.1,247.4,0.2,1.5,2.8,0.3,0,13.4,0.4,4.5,0.9,0.1,NaN,91.5,0,222.7,8.3,27,223,0.1,0.12,318.1,119.4,0.01
RMNP_017,M,63.7,27.8,8.5,1.04,1.07,11.5,NaN,NaN,4.8,5.1,NaN,0,10.4,0.4,0,1.39,0,45.7,0.1,0.3,2.4,0.5,0,11.9,0,4.9,0.3,0.2,NaN,14.9,1,18.5,0.8,23,19,0.07,0.13,122.8,66,0.01
RMNP_017,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.4,4.4,NaN,0,18.6,0.2,0,2.31,0,370.4,0,1.1,3.7,0.3,0,21,0.2,4.4,0.9,0.1,NaN,107.6,0,260.5,10.2,26,261,0.13,0.12,568.1,141,0.01
RMNP_018,M,55.3,33.7,11,1.31,1.355,12.3,NaN,NaN,4.4,5.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.95,NaN,5.8,46.5,8.45,0.55,14,8.5,0.09,0.155,19.15,86.95,0.01
RMNP_018,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.1,5.7,NaN,0,2.5,0.3,0,1.12,0.2,565.3,4.3,0.7,0.6,0.3,0,0.9,1.1,5.7,3,0.1,NaN,128.5,0,387.2,16.7,23,387,0.18,0.11,1143.5,341.7,0
RMNP_019,M,68.1,19.3,12.6,1.4933333333333334,1.5733333333333333,11.2,NaN,NaN,4.7,5.3,NaN,0,7.7,0.3,0,1.15,0,43.6,0,0.4,2.6,0.3,0,9.9,0,4.8,0.2,0.5,NaN,1.9333333333333331,8,7.6000000000000005,0.5333333333333333,13.666666666666666,7.666666666666667,0.06333333333333334,0.08333333333333333,15.266666666666667,36.36666666666667,0.01
RMNP_019,O,82.8,11.8,5.4,NaN,NaN,NaN,NaN,0,4.5,4.6,NaN,0,16.3,0.3,0,2.38,0,184.3,0.1,1.8,5.7,0.4,0,21.5,0.6,4.5,0.6,0,NaN,36.5,NaN,117.9,5.5,21,118,0.07,0.08,236.2,81.2,0
RMNP_020,M,74,20.8,5.2,1.48,1.52,9.6,NaN,NaN,4.5,5.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,8,12,9.1,0.6,15,9,0.04,0.1,45.2,0,0.01
RMNP_020,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.1,5.5,NaN,0,5.5,0.5,0,1.27,0,403.7,1.7,1.4,2.1,0.2,0.2,6.9,2.6,5.4,1.3,0,NaN,31.6,NaN,367,14.4,25,367,0.07,0.12,217.9,181.6,0.01
RMNP_024,M,66.5,26.8,6.699999999999999,1.51,1.5499999999999998,8.25,NaN,NaN,4.4,5.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.15,NaN,2.75,51,7.3,0.5,14.5,7.5,0.055,0.16499999999999998,18.2,17.7,0.01
RMNP_024,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.1,4.5,NaN,0,3.1,0.3,0,1.02,0.1,358.5,0.6,1,1.1,0.4,0,6.3,0,4.5,0.7,1.1,NaN,191.8,7,262.7,7.1,37,263,0.13,0.18,387.2,124.4,0.01
RMNP_026,M,60.85,29.75,9.399999999999999,1.425,1.44,14.5,NaN,NaN,4.55,5.300000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65,NaN,0.55,15,5.75,0.6,9,5.5,0.045,0.13,3,118.85,0.01
RMNP_026,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.9,5.6,NaN,0,2.1,0.5,0,0.42,0.1,483.4,2.4,0.8,0.5,0.5,0,0,0.3,5.5,0.5,0,NaN,110.6,NaN,318.9,10.4,31,319,0.15,0.16,1263.2,343.4,0.02
RMNP_030,M,67.55,23.65,8.8,1.4875,1.5575,12.45,NaN,NaN,4.875,5.35,NaN,0,10.2,0.3,0,1.62,0,53.3,0.2,0.9,4.4,0.4,0,14.3,0,4.8,0.4,0.025,NaN,14.200000000000001,2,14.2,0.775,17,14.25,0.052500000000000005,0.125,197.375,25.2,0.01
RMNP_030,O,69.1,21.9,9,NaN,NaN,NaN,NaN,0,4.4,4.7,NaN,0,13.1,0.3,0,2.03,0.1,199.1,0.4,1.4,5.1,0.4,0,17.8,0,4.5,0.4,0.1,NaN,69.1,1,98.8,4.4,23,99,0.08,0.1,445,104.4,0.01
SCBI_002,M,28.1,53.3,18.6,1.36,1.41,23.8,0,0,5.45,5.9,NaN,0,10.3,0.2,0,1.55,0,91.3,4.2,0.6,4.3,0,3.7,5.1,0,6.1,0.5,0.3,NaN,1.1,5,29.75,2.95,8.5,30,0.12,0.69,1136,365.35,0.015
SCBI_004,M,12.433333333333334,54.33333333333333,33.233333333333334,1.475,1.605,25.4,0,NaN,5.033333333333333,5.6,NaN,0,4.9,0,0,0.99,0,69.4,1.6,0.4,3,0,2,3.4,0,5.8,0.3,0.5,NaN,1.5999999999999999,13,14.1,1.6,7.333333333333333,14,0.12666666666666665,0.20333333333333334,1067,12.266666666666666,0.006666666666666667
SCBI_005,M,30.25,47.349999999999994,22.4,1.23,1.325,30.8,0,NaN,5.35,5.85,NaN,0,4.5,0.1,0,0.9,0,64.1,1.1,0.2,2.9,0,2.3,3.7,0,5.6,0.1,NaN,NaN,NaN,NaN,17.200000000000003,1.9,9,17.5,0.21,1.02,3462,520.4,0.035
SCBI_005,O,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,7.3,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350.8,15.7,22,350,NaN,NaN,NaN,NaN,NaN
SCBI_006,M,15.6,47.099999999999994,37.3,1.345,1.5,31.3,0,NaN,5.4,5.85,NaN,0,3.5,0.2,0,0.86,0,67.3,1.8,1.6,2.3,0,0.9,3.6,0,5.9,0.2,NaN,NaN,NaN,NaN,14,1.85,6.5,14,0.14,0.335,1195.1,85.3,0.015
SCBI_007,M,20.233333333333334,46.5,33.266666666666666,1.0333333333333332,1.1566666666666667,31.566666666666666,0,0,4.433333333333334,4.733333333333333,NaN,0,10.5,0.2,0,1.94,0,116.9,0.3,0.9,5.8,0,0.3,16.4,0,5,0.3,2.9333333333333336,NaN,1.4000000000000001,90.5,42.2,3,12.333333333333334,42.333333333333336,0.18,0.20333333333333334,234.63333333333333,126.56666666666666,0.01
SCBI_007,O,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,6.4,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,477.2,12.9,37,477,NaN,NaN,NaN,NaN,NaN
SCBI_008,M,13.45,61.599999999999994,24.950000000000003,1.1400000000000001,1.24,35.099999999999994,0,0,5.8,6.15,NaN,0,9,0.2,0,1.73,0,91.7,3.4,1.1,5.7,0,6.5,5.6,0,6.2,0.4,NaN,NaN,NaN,NaN,29.25,2.75,9.5,29,0.15,0.375,2006.75,157.35000000000002,0.01
SCBI_010,M,21.15,53.175,25.675,1.35,1.38,22.3,0,0,5.475,5.775,NaN,0,12.75,0.25,0,1.98,0,96.55,3.55,1.7,4.05,0,6.4,7.5,0,6.25,0.45,1.9,NaN,2.5,53,47.25,4.1,10.25,47,0.3925,0.8049999999999999,3038.425,903.525,0.015
SCBI_011,M,16.799999999999997,53.166666666666664,30.033333333333335,1.5,1.58,21.6,0,0,5.866666666666667,6.233333333333333,NaN,0,7.8,0.2,0,1.53,0,89.1,4.8,1.2,5.2,0,8,0.6,0,6.6,0.3,0.5,NaN,2,13,33.199999999999996,3.033333333333333,9.666666666666666,33.333333333333336,0.16666666666666669,0.36333333333333334,1690.8666666666666,87.26666666666667,0.006666666666666667
SCBI_011,O,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,7.4,7.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395,11.3,35,394,NaN,NaN,NaN,NaN,NaN
SCBI_013,M,13.2,42.800000000000004,44,1.2633333333333334,1.3566666666666667,29.7,0,0,4.25,4.625,NaN,0,8.7,0.2,0,1.75,0,100.6,0.1,1.3,4.1,0,0,14.8,0,4.6,0.1,2.775,NaN,3.625,40,40.225,2.85,12.5,40.25,0.21000000000000002,0.39749999999999996,342.7,357.775,0
