"","plotID","horizon","lipids_total","lipid_fungi_perc","lipid_gram_pos_perc","lipid_gram_neg_perc","lipid_FtoB"
"297","STEI_003","M",600.10125,7.06375,15.7375,10.54875,0.249125
"298","STEI_004","M",579.115,6.73125,15.825,9.82375,0.249625
"299","STEI_008","M",467.99,7.11625,18.50375,11.51,0.23075
"300","STEI_021","M",2597.11857142857,5.04714285714286,20.6842857142857,6.04714285714286,0.199142857142857
"301","STEI_021","O",1966.187,4.847,21.649,10.361,0.177
"302","STEI_047","M",460.906,8.631,16.677,7.955,0.3801
"303","STEI_053","M",1424.35222222222,8.73444444444444,15.1688888888889,8.33444444444444,0.393
"304","STEI_059","M",591.1075,11.15,15.46625,14.39,0.439875
"305","STEI_060","M",598.385555555556,12.4544444444444,14.8777777777778,12.5888888888889,0.456888888888889
"306","STEI_060","O",1999.22333333333,2.22666666666667,10.1966666666667,22.1533333333333,0.117666666666667
"307","STER_006","M",610.941666666667,5.605,26.2883333333333,11.2016666666667,0.218833333333333
"308","STER_010","M",744.518888888889,2.77444444444444,7.41555555555556,4.00888888888889,0.183222222222222
"309","STER_011","M",1957.08888888889,2.44333333333333,9.63222222222222,5.87,0.227888888888889
"310","STER_012","M",1763.38111111111,0.447777777777778,10.6133333333333,5.55666666666667,0.0758888888888889
"311","STER_016","M",1365.44111111111,2.47555555555556,8.58777777777778,5.30444444444444,0.175333333333333
"312","STER_026","M",1343.32,1.9725,9.70125,7.33625,0.16375
"313","STER_027","M",985.132222222222,3.29111111111111,12.2988888888889,16.8466666666667,0.150888888888889
"314","STER_028","M",797.065555555556,5.60444444444444,27.7677777777778,8.86111111111111,0.193888888888889
"315","STER_029","M",209.191111111111,5.55111111111111,33.4711111111111,4.85555555555556,0.145333333333333
"316","STER_031","M",228.063333333333,7.58444444444444,31.7122222222222,9.72555555555556,0.198111111111111
"317","TALL_001","M",141.47,9.27,23.89,7.79,0.281
"318","TALL_001","O",873.257777777778,14.5266666666667,14.35,10.1122222222222,0.597
"319","TALL_002","M",173.51625,10.31875,15.305,14.9225,0.368625
"320","TALL_002","O",3938.16,18.66,10.94,8.01,0.935
"321","TALL_003","M",150.544444444444,9.59333333333333,16.2944444444444,15.17,0.303888888888889
"322","TALL_004","M",172.098888888889,13.5344444444444,13.9911111111111,10.3144444444444,0.580333333333333
"323","TALL_006","M",168.316666666667,14.9188888888889,13.8744444444444,10.6366666666667,0.638333333333333
"324","TALL_007","M",171.606666666667,11.1733333333333,15.6344444444444,15.2244444444444,0.360777777777778
"325","TALL_007","O",746.545,16.575,16.215,8.325,0.6465
"326","TALL_044","M",163.459,11.325,14.225,11.091,0.4458
"327","TALL_047","M",190.888888888889,9.81888888888889,15.3022222222222,14.95,0.322777777777778
"328","TALL_051","M",191.217777777778,11.1322222222222,16.2277777777778,13.1677777777778,0.428888888888889
"329","TALL_054","M",177.76,12.17,15.8133333333333,12.0055555555556,0.438666666666667
"330","TOOL_001","M",680.105,5.6,14.56,14.83,0.1805
"331","TOOL_001","O",5460.385,11.945,13.95,13.02,0.429
"332","TOOL_002","M",801.975,3.13,24.91,11.27,0.088
"333","TOOL_002","O",4378.44,9.26333333333333,15.7933333333333,16.4733333333333,0.305333333333333
"334","TOOL_003","O",5187.155,9.53,12.69,12.91,0.3505
"335","TOOL_004","M",3142.89,5.145,15.355,11.56,0.1615
"336","TOOL_004","O",5014.26,9.15,10.71,11.31,0.388
"337","TOOL_005","M",1201.87,12.17,21.1,7.695,0.5165
"338","TOOL_005","O",13322.61,17.73,13.61,11.59,0.8095
"339","TOOL_006","M",1118,1.17,18.41,5.13,0.048
"340","TOOL_006","O",7778.93333333333,10.0466666666667,17.0833333333333,14.04,0.377
"341","TOOL_041","O",2724.96666666667,14.2466666666667,12.9166666666667,10.6066666666667,0.684666666666667
"342","TOOL_042","M",662.02,8.1,14.62,17.59,0.243
"343","TOOL_042","O",4385.01,12.2733333333333,14.9466666666667,16.27,0.433333333333333
"344","TOOL_043","M",475.44,14.83,14.96,1.96,0.823
"345","TOOL_043","O",12231.2733333333,15.85,12.3066666666667,11.98,0.758666666666667
"346","TOOL_044","M",225.815,10.44,15.68,10.97,0.434
"347","TOOL_044","O",4210.3,16.03,13.9933333333333,13.64,0.689333333333333
"348","UKFS_001","M",514.895555555556,4.90666666666667,20.61,6.83444444444444,0.173555555555556
"349","UKFS_002","M",613.421111111111,6.44222222222222,17.0566666666667,8.52666666666667,0.240222222222222
"350","UKFS_003","M",475.134444444444,6.76555555555556,24.0333333333333,5.29444444444444,0.219777777777778
"351","UKFS_004","M",475.066666666667,6.09444444444444,21.0433333333333,6.57666666666667,0.212777777777778
"352","UKFS_005","M",593.106666666667,5.81111111111111,18.1833333333333,7.05111111111111,0.218666666666667
"353","UKFS_009","M",377.334444444444,6.36333333333333,18.1155555555556,6.29111111111111,0.242222222222222
"354","UKFS_031","M",481.182222222222,5.35888888888889,19.8933333333333,7.81444444444444,0.185
"355","UKFS_032","M",550.671111111111,5.82666666666667,20.0288888888889,7.06888888888889,0.206111111111111
"356","UKFS_043","M",521.468,7.918,21.671,7.232,0.2939
"357","UKFS_044","M",566.308888888889,6.46444444444444,21.6722222222222,7.17777777777778,0.214333333333333
"358","UNDE_001","M",243.4875,15.6575,16.035,26.205,0.3765
"359","UNDE_001","O",1795.594,18.68,15.832,22.026,0.489
"360","UNDE_002","O",1697.77833333333,17.675,17.6216666666667,16.715,0.535166666666667
"361","UNDE_003","M",123.416666666667,10.76,17.91,22.9833333333333,0.257666666666667
"362","UNDE_003","O",1177.4725,8.77,17.6075,21.69,0.22025
"363","UNDE_006","M",119.843333333333,14.6,16.7916666666667,20.135,0.390833333333333
"364","UNDE_008","M",131.99,13.17,17.1616666666667,22.5133333333333,0.328833333333333
"365","UNDE_010","M",172.615,14.575,16.48,20.84,0.384
"366","UNDE_010","O",1214.855,15.2,19.565,22.1975,0.36075
"367","UNDE_037","M",391.652,15.3,17.014,25.654,0.3546
"368","UNDE_037","O",1779.102,19.15,16.156,23.632,0.476
"369","UNDE_038","M",182.586666666667,14.5533333333333,17.7133333333333,24.92,0.345333333333333
"370","UNDE_038","O",1603.305,17.7433333333333,19.8016666666667,21.4633333333333,0.438
"371","UNDE_043","M",149.378333333333,16.3433333333333,15.7333333333333,21.1783333333333,0.4395
"372","UNDE_044","M",158.92,14.9383333333333,17.1533333333333,23.18,0.368166666666667
"373","UNDE_044","O",1260.35,17.93,14.975,25.45,0.438
"374","WREF_001","M",198.785555555556,20.5322222222222,11.8211111111111,23.2055555555556,0.578222222222222
"375","WREF_001","O",1358.43,23,14.8766666666667,21.6666666666667,0.649666666666667
"376","WREF_003","M",172.393333333333,16.5333333333333,13.1933333333333,25.4755555555556,0.423666666666667
"377","WREF_003","O",1188.29333333333,22.2733333333333,15.2933333333333,23.1666666666667,0.576333333333333
"378","WREF_004","M",209.558888888889,16.21,12.5644444444444,24.4244444444444,0.431666666666667
"379","WREF_004","O",1497.562,20.358,14.64,22.764,0.5384
"380","WREF_005","M",131.1,21.9544444444444,11.4611111111111,22.2644444444444,0.637666666666667
"381","WREF_005","O",1331.815,24.605,13.765,21.295,0.68
"382","WREF_007","M",130.393333333333,16.9288888888889,11.9355555555556,23.0788888888889,0.474333333333333
"383","WREF_007","O",1102.284,21.526,14.352,22.184,0.5756
"384","WREF_008","M",145.972222222222,19.18,12.2755555555556,21.4266666666667,0.567222222222222
"385","WREF_008","O",1302.21,26.9775,13.335,20.18,0.78375
"386","WREF_070","M",173.67,19.5277777777778,11.6077777777778,21.3822222222222,0.591888888888889
"387","WREF_070","O",1187.852,22.496,14.646,20.198,0.6434
"388","WREF_071","M",169.884444444444,18.6966666666667,12.9877777777778,23.0744444444444,0.518555555555556
"389","WREF_071","O",1041.26,15.07,16.69,19.69,0.407
"390","WREF_072","M",186.31,17.5444444444444,12.3411111111111,22.7188888888889,0.505888888888889
"391","WREF_072","O",1270.966,20.972,14.388,20.856,0.5876
"392","WREF_073","M",175.734444444444,16.3066666666667,12.9766666666667,22.82,0.454111111111111
"393","WREF_073","O",1015.43166666667,18.68,14.9466666666667,19.93,0.5325
