ID,AGS,bp,Genomes,reads,GC,GC_bact,AA_CN,siteID,collectDate,dnaSampleID,sampleTotalReadNumber,sampleFilteredReadNumber,soilID,plotID,year,nlcdClass,horizon,Nuc_CN,Genome_CN,Genome_C,Genome_N,mean_pH_CaCl,mean_pH_water,sd_pH_CaCl,sd_pH_water,domainID.x,mean_cn,mean_OrgC,mean_Org13C,mean_15n,mean_N,root_d15N_m,root_d13C_m,root_NPerc,root_CPerc,root_CN,root_live_mass,root_dead_mass,root_liveC,root_liveN,root_d15N_m_Coarse,root_d15N_m_Fine,root_d13C_m_Coarse,root_d13C_m_Fine,root_NPerc_Coarse,root_NPerc_Fine,root_CPerc_Coarse,root_CPerc_Fine,root_CN_Coarse,root_CN_Fine,root_live_mass_Coarse,root_live_mass_Fine,root_dead_mass_Coarse,root_dead_mass_Fine,root_liveN_Coarse,root_liveN_Fine,root_liveC_Coarse,root_liveC_Fine,field_mean_elevation_m,field_mean_annual_precipitation_mm,field_mean_annual_temperature_C,field_avg_number_of_green_days,domainID.y,ltr_sum_g_litt_per_m_per_d,ltr_mean_g_litt_per_m_per_d,ltr_sd_g_litt_per_m_per_d,ltr_mean_carbon,ltr_mean_nitrogen,ltr_mean_CNratio,ltr_sum_leafdryMass,ltr_mean_g_leaf_per_m_per_d,ltr_sd_g_leaf_per_m_per_d,ltr_gCperDay,ltr_gNperDay,ltr_mean_lignin,ltr_mean_cellulose,ltr_site_mean_gCperDay,ltr_site_se_gCperDay,ltr_site_mean_gNperDay,ltr_site_se_gNperDay,ltr_site_mean_CN_inputs,ltr_site_se_CN_inputs,ltr_site_mean_litterRate,ltr_site_se_litterRate,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,soil_OrgCtoN,long,lat,spi30d,spi90d,spi180d,spi270d,spi1y,spi2y,spi5y,spei30d,spei90d,spei180d,spei270d,spei1y,spei2y,spei5y,test,X,verticalPosition,VSWC_ann_mean,VSWC_ann_var,VSWC_max,VSWC_min,VSWC_median,VSWC_range,VSIC_ann_mean,VSIC_ann_var,VSIC_max,VSIC_min,VSIC_median,VSIC_range,days,FtoB,GC_adj,lipids_total,lipid_fungi_perc,lipid_gram_pos_perc,lipid_gram_neg_perc,lipid_FtoB,mega_coarseFrag2To5,mega_coarseFrag5To20,mega_sandTotal,mega_siltTotal,mega_clayTotal,mega_carbonateClay,mega_clayFineContent,mega_siltFineContent,mega_siltCoarseContent,mega_sandVeryFineContent,mega_sandFineContent,mega_sandMediumContent,mega_sandCoarseContent,mega_sandVeryCoarseContent,mega_carbonTot,mega_nitrogenTot,mega_sulfurTot,mega_estimatedOC,mega_airDryOvenDry,mega_alMjelm,mega_caMjelm,mega_feMjelm,mega_kMjelm,mega_mgMjelm,mega_mnMjelm,mega_naMjelm,mega_pMjelm,mega_siMjelm,mega_srMjelm,mega_tiMjelm,mega_zrMjelm,mega_phCacl2,mega_phH2o,mega_ec12pre,mega_gypsumConc,mega_caco3Conc,mega_caNh4d,mega_kNh4d,mega_mgNh4d,mega_naNh4d,mega_cecdNh4,mega_alSatCecd33,mega_baseSumCecd10,mega_bsesatCecd10,mega_ececCecd33,mega_alKcl,mega_feKcl,mega_mnKcl,mega_bSatx,mega_brSatx,mega_caSatx,mega_clSatx,mega_co3Satx,mega_ecSatp,mega_flSatx,mega_waterSatx,mega_hco3Sx,mega_kSatx,mega_mgSatx,mega_naSatx,mega_no2Satx,mega_no3Satx,mega_pSatx,mega_phSp,mega_so4Satx,mega_cton,AGS_marker,GC_marker,Coding_density_marker,num_taxa_marker,refPlotID,fourth_plot
BMI_Plate68WellD4,6758469.742980001,4250434926,628.904927837,2000000,0.6094963540300339,0.6155046051329857,3.554887763761096,HARV,2017-08-01,HARV_002-O-20170801-COMP-DNA2,15104898,7770207,HARV_002-O,HARV_002,2017,deciduousForest,O,1.2417218162989152,8392139.32465439,63424828.17934387,51469157.45131613,3.75666666666667,4.02666666666667,0.488808074128623,0.633745479931284,NA,26.848863636363635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348,1199,7.4,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.5,4.3,NA,0,0.45,0.8500000000000001,0,0.5900000000000001,0.35,450.04999999999995,0,1.0499999999999998,0.5,0.45,0,0,3.05,3.9,0.9500000000000001,2.3,NA,193.35,12.5,465.5,19.2,24.5,465.5,0.11,0.12,154.10000000000002,226.85,0.01,26.720863908738433,-72.259572,42.478565,-0.17000000178813934,0.4699999988079071,0.23999999463558197,0.029999999329447746,-0.3199999928474426,-1.2799999713897705,-1.2799999713897705,-0.029999999329447746,0.5400000214576721,0.23999999463558197,-0.029999999329447746,-0.7099999785423279,-2.0899999141693115,-2.0899999141693115,-72.259572,217,501,0.182800798950423,0.0304146603044393,0.240398780487805,0.0985173076923077,0.179428645833333,0.141881472795497,1148.08184066297,62.2792559684128,1756.26175418994,959.111578125,1149.43795052083,797.150176064944,332,0.00704519071511878,0.62040513457803,5384.494000000001,18.512,9.932,9.83,0.931,6,0,53.3,31,15.7,NA,NA,21.8,9.2,11.8,19.1,18.2,3.6,0.6,255.1,13.9,0.9,254,1.061,32588,5730,13558,7556,1909,295,7177,1492,183014,121,2564,54,3.5,4.6,0.74,NA,10,2.1,1.4,1.5,0,54,NA,5,9,NA,3,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.35251798561151,6375079.255313234,0.6272794517701151,0.8693435865829745,35.6,HARV_002,NA
BMI_Plate88WellD11,6900421.23873,2173020024,314.911213217,2000000,0.6052114074840758,0.6090700998098679,3.5341462517737816,TALL,2018-06-18,TALL_047-M-20180618-COMP-DNA1,7615761,3026878,TALL_047-M,TALL_047,2018,evergreenForest,M,1.2436751482720045,8581882.407216823,64801372.13469659,52505788.923713416,4.81333333333333,5.86333333333333,0.135769412362775,0.00577350269189613,NA,26.98958333333334,NA,NA,NA,NA,-0.228911326462021,-28.9165534673986,0.521776761707372,46.3520461292852,99.826875840242,1.7852,0.784225,0.8266120925,0.0092105475,-0.5,0.403772351650404,-28.9,-28.9551869835193,0.41,0.782648349596153,46.3633333333333,46.3257033474952,115.233333333333,63.8703230776414,1.249725,0.535475,0.580533333333333,0.203691666666667,0.0049833825,0.004227165,0.5792268475,0.247385245,166,1383,17.2,255,D08,202.159744062815,1.80499771484656,2.09613853064041,50.035,0.555,107.55,1780.465,1.30509635373253,2.15329909103494,0.65300496059007,0.00724328476321552,22.335,31.135,0.480143781709649,0.0204506248708891,0.00444996417953831,3.39579286296817e-4,117.120007082786,8.74231714430161,1.31767178834788,0.0544944319383553,79.06666666666666,16.433333333333334,4.5,NA,NA,NA,NA,NA,4.466666666666667,4.9,NA,0,2.6,0.7,0,1.53,0,24.4,0,0.9,1.5,0,0,9.4,0,4.4,1.9,1.1333333333333333,NA,13.600000000000001,68.33333333333333,19.833333333333332,0.7666666666666667,26.333333333333332,19.666666666666668,0.08333333333333333,0.05333333333333333,38.66666666666667,0,0.01,27.521885521885512,-87.398914,32.951498,1.690000057220459,1.0099999904632568,0.8999999761581421,0.10000000149011612,1.1299999952316284,0.38999998569488525,2.0899999141693115,1.690000057220459,0.800000011920929,0.4699999988079071,-0.23999999463558197,0.800000011920929,0.029999999329447746,0.10000000149011612,-87.398914,127,502,0.0707165086721813,0.0222093711673197,0.124388958333333,0.0123753720238095,0.074120436698718,0.112013586309524,870.435251629318,75.2695043496464,1027.9497805383,694.239622023809,878.618392480159,333.710158514493,347.5,0.00347292895777688,0.612687354004912,190.88888888888889,9.818888888888889,15.302222222222223,14.95,0.3227777777777778,11.5,30.5,90.1,6.85,3.05,NA,NA,5.199999999999999,1.65,2.6500000000000004,25.75,57.95,3.5,0.25,16.15,1.2000000000000002,0.1,16.5,1.0025,11191.5,209,6560,892,295,79,179,117,367743,11.5,2008,81,4.2,5.15,0.035,NA,NA,0.3,0.05,0.05,0,3.1999999999999997,70.5,0.39999999999999997,10.5,1.15,0.75,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.45833333333333,6579227.707238185,0.6390201607889876,0.8717952339792173,44.75,TALL_047,NA
BMI_Plate35WellE3,5514140.68787,566077643,102.659267335,2000000,0.6468838566493719,0.6599832261154421,3.5064588766937628,SRER,2017-08-15,SRER_043-M-20170815-COMP-DNA1,1971834,1829812,SRER_043-M,SRER_043,2017,shrubScrub,M,1.2282193777863837,6772574.444682272,51502166.518265136,42238225.17552486,7.72666666666667,8.56,0.0901849950564582,0.0360555127546401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997,346,19.3,247,D14,27.5663196555684,0.302926589621631,0.206743469200594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311033298193297,0.0200360260852794,72.3,20.6,7.1000000000000005,NA,NA,NA,160,NA,7.8,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25,0.45,6,3,0.04,0.015,138.6,166.8,0.01,8.22276422764228,-110.837175,31.910099,-0.17000000178813934,-0.10000000149011612,-1.0099999904632568,-0.800000011920929,-0.8999999761581421,0.029999999329447746,-0.3199999928474426,0.800000011920929,0.10000000149011612,-0.46000000834465027,-0.5400000214576721,-0.7099999785423279,-0.10000000149011612,-0.3199999928474426,-110.837175,135,502,0.0687501070070653,0.0275902070075789,0.14390625,0.0353513020833333,0.0598140625,0.108554947916667,1563.13377470704,176.560891515259,1875.89361979167,1228.89010520833,1564.23302395833,647.003514583333,346.5,0.00205988886463241,0.66529882604012,NA,NA,NA,NA,NA,60,37,68.7,23.65,7.65,1.65,NA,9.95,13.7,12.3,17.4,17.75,14.75,6.5,20.299999999999997,0.8,0.1,3,1.0085,51313,64144.5,15809.5,21844,9723,565,12706,307,255773,194.5,2190.5,29.5,7.8,8.55,0.16499999999999998,NA,145,49,0.35,1.25,0,7.949999999999999,NA,50.599999999999994,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.374999999999996,6172381.162786384,0.6224679042172274,0.8738039231061997,19.8,NA,NA
BMI_Plate81WellA6,5506271.47668,3155170318,573.013940806,2000000,0.6769781544163592,0.6872701547495785,3.4827824312934865,GUAN,2017-11-09,GUAN_006-M-20171109-COMP-DNA1,11148544,5962376,GUAN_006-M,GUAN_006,2017,evergreenForest,M,1.2199358458795921,6717297.951546287,51278418.71692895,42328196.38663106,7.2,7.71,0.0556776436282999,0.147309198626562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,840,23,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1,23.3,52.6,NA,NA,NA,390,0,7.7,8,NA,0,11.100000000000001,1,0,1.105,0.2,164.60000000000002,8.5,0.6,1.45,0.55,0.2,0,0,7.5,0.9,NA,NA,NA,NA,219.35000000000002,14.85,11.5,172.5,0.36,0.08,294.65,1269.4,0.055,14.341403026134817,-66.875667000000007,17.963818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.875667000000007,232,502,0.202277575342619,0.086835964254166,0.398466666666667,0.0760570833333333,0.197373333333333,0.322409583333333,1652.62635693163,81.3411626230654,1787.42988317757,1487.49333333333,1667.07456666667,299.936549844237,291,0.00614775980195212,0.691819735423449,572.5016666666667,8.435,22.221666666666668,12.211666666666666,0.24916666666666668,225,1,7.7,57.4,34.9,3.9,NA,48.2,9.2,1.7,1.3,2.4,1.4,0.9,129.2,5.8,0.5,55,1.049,26009,237292,15917,3859,6370,114,729,420,79479,257,1371,19,7.6,7.9,0.56,0,620,71.8,1.5,5.3,0,36.7,NA,78.6,100,NA,NA,NA,NA,NA,0,10.5,1.7,0,1.3,0.1,83.8,9.2,1,2.3,0,0.2,0,0,7.1,0.5,22.275862068965516,5482447.664546089,0.6236453002914266,0.8760642910601453,23.2,NA,NA
BMI_Plate41WellB12,5810960.24487,4449181671,765.653434805,2000000,0.6633480701969686,0.669935788909258,3.4948067013334714,SJER,2017-03-14,SJER_002-M-20170314-COMP-DNA1,15783124,10187602,SJER_002-M,SJER_002,2017,grasslandHerbaceous,M,1.225198064081118,7119577.242467063,54216632.21273267,44569691.95005732,6.32666666666667,6.74666666666667,0.135769412362775,0.104083299973307,NA,12.01333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,540,16.4,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.226577437858504,-119.743324,37.082813,-0.17000000178813934,2.0899999141693115,1.690000057220459,1.690000057220459,1.690000057220459,1.0099999904632568,-0.7099999785423279,0.10000000149011612,2.0899999141693115,1.690000057220459,1.690000057220459,1.4500000476837158,0.7099999785423279,-0.7099999785423279,-119.743324,189,502,0.0558244449977657,0.0279642740950915,0.1438671875,0.0278213541666667,0.0463125,0.116045833333333,1121.45975200385,395.864916910957,1647.953296875,538.996194444444,1302.82653125,1108.95710243056,355,0.00281507124891557,0.672536924357874,55.812222222222225,9.565555555555555,19.506666666666668,10.417777777777777,0.31133333333333335,40,6.5,78.94999999999999,15.75,5.3,NA,NA,10.399999999999999,5.35,7.85,15.3,22.450000000000003,25.05,8.3,8.1,0.7000000000000001,0.05,8,1.005,68271.5,14119,12705,12252.5,2853.5,278.5,24986.5,322.5,290343,331.5,1605,23,5.15,5.6,0.265,NA,NA,3.45,0.30000000000000004,0.35,0,4.2,NA,4.1,93,NA,NA,NA,NA,NA,0,13.2,1,0,2.13,0.1,34.2,1.1,1.8,3.5,0.8,1.2,15.9,0.3,5.5,0.4,11.57142857142857,5938482.200612667,0.6359578871923122,0.8794833172117289,79,NA,NA
BMI_Plate41WellG6,6459132.88621,71836252,11.1216556875,381494,0.5330348805828076,0.5390079752080094,3.532420619454553,KONA,2017-08-08,KONA_002-M-20170808-COMP-DNA1,275651,227182,KONA_002-M,KONA_002,2017,cultivatedCrops,M,1.26494400752614,8170441.438226361,61109804.72350449,48695454.34206552,5.61,6.20333333333333,0.112694276695846,0.0416333199893226,NA,9.853333333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,850,12.7,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,65.35,25.4,1.43,1.5150000000000001,20.549999999999997,NA,NA,5.3,5.949999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.2,NA,15.7,1.75,8.5,15.5,0.09,0.10500000000000001,259.8,81,0.02,9.919172932330833,-96.638463,39.115597,-0.800000011920929,-1.2799999713897705,-0.38999998569488525,-0.38999998569488525,0.17000000178813934,0.8999999761581421,0.17000000178813934,-0.6200000047683716,-1.0099999904632568,-0.6200000047683716,-0.6200000047683716,-0.029999999329447746,-0.10000000149011612,-0.029999999329447746,-96.638463,55,502,0.234497355079578,0.0618589754948995,0.367902856714628,0.101576105442177,0.248224692730126,0.266326751272451,1498.7821641093,85.5184318960179,1808.35521041667,1375.63539375,1477.47502227386,432.719816666667,340,NA,NA,39.75,7.52875,30.1175,19.3475,0.15,0.5,0,4.65,55.95,39.4,0.9,NA,26.35,29.6,4.25,0.3,0.05,0.05,0,17.950000000000003,2.8,0.1,18,1.05,60272.5,7746,24506,20396,6355.5,551.5,6736,443,316009.5,110,4203,173,7,7.550000000000001,0.205,NA,0,25.799999999999997,1,3.5999999999999996,0,26.25,NA,30.4,100,NA,NA,NA,NA,NA,0,6.6,0.4,0,0.75,0,56.4,2,0.1,0.6,0,0.5,3.2,0,7.6,0.8,6.410714285714287,5542319.58793577,0.5933330444221302,0.8688771816971208,27.25,KONA_002,NA
BMI_Plate41WellF3,7375253.194839999,1543880351,209.33252191,2000000,0.619209400143798,0.6231644421886959,3.5646888395599063,GRSM,2017-07-18,GRSM_059-O-20170718-COMP-DNA1,5471092,4739684,GRSM_059-O,GRSM_059,2017,deciduousForest,O,1.2393965086212888,9140863.0598827,69156536.40523712,56222767.90704285,2.92666666666667,3.94666666666667,0.324704994315353,0.410406302745624,NA,26.59642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1375,13.1,220,D07,73.7133962639656,2.30354363324893,3.85359786313042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42842556892201,0.194587304847469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3186394557823,-83.506609,35.686509,0.23999999463558197,0.800000011920929,0.7099999785423279,-0.029999999329447746,-0.5400000214576721,-0.6200000047683716,2.0899999141693115,0.4699999988079071,1.0099999904632568,0.800000011920929,-0.10000000149011612,-0.7099999785423279,-0.6200000047683716,0.8999999761581421,-83.506609,18,501,0.169638521266991,0.0405251456852281,0.24439792532779,0.0681140923659674,0.171713098516949,0.176283832961823,1191.08458979795,52.9847492416981,1497.85306189694,1086.472921875,1187.53312708333,411.380140021944,345.5,NA,NA,3617.0333333333333,16.186666666666667,12.206666666666667,7.45,0.7636666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6663628.889559848,0.6299853138067905,0.8686881613712403,36.25,NA,NA
BMI_Plate72WellH2,6835878.32652,4698330121,687.30452717,2000000,0.6117268457879824,0.6266827395138777,3.526468470344581,UKFS,2016-07-18,UKFS_044-M-20160718-COMP-DNA1,17534067,6885086,UKFS_044-M,UKFS_044,2016,deciduousForest,M,1.2383284540761443,8465062.640332133,64074856.3085529,52135075.24228709,5.85333333333333,6.71666666666667,0.398036849215413,0.446579593503032,NA,11.89916666666667,NA,NA,NA,NA,-2.04180960937693,-29.1807290421671,0.91808735647343,45.3209494802957,58.11649178337,1.01099166666667,0.181816666666667,0.453695185833333,0.00894416833333333,-1.6,-2.28452785369467,-30.3,-28.5658318646608,0.61,1.08734221348114,45.7,45.112709381625,80.2,45.9844099341864,0.358475,0.652516666666667,0.1297,0.0521166666666667,0.0016892175,0.00725495083333333,0.1628903,0.290804885833333,322,990,12.7,255,D06,219.454457918097,3.71956708335758,3.9139032555612,47.92,0.96,49.9,1420.761,2.62803162877069,3.62445625948875,1.25935275650691,0.0252291036361986,26.94,25.97,1.02937742324215,0.0515271240338505,0.0253612550244123,0.00161610745686491,42.2313820049852,1.96746031838658,2.69282666274541,0.128750902808203,3.4,47.1,49.5,1.15,1.44,34.4,0,NA,7,7.3,NA,0,8.8,0.4,0,0.82,0,72.9,6.4,0.2,0.8,0,0,0,0,7,0.6,NA,NA,NA,NA,49.7,4.7,10,49,0.17,0.23,916.1,257.8,0.03,11.772244355909699,-95.187902,39.038041,0.029999999329447746,0.5400000214576721,-0.17000000178813934,0.800000011920929,0.4699999988079071,0.6299999952316284,-1.0099999904632568,0.029999999329447746,0.5400000214576721,-0.38999998569488525,0.029999999329447746,0.029999999329447746,0.4699999988079071,-1.2799999713897705,-95.187902,87,502,0.251491744372441,0.0501842830459051,0.334450960365854,0.0989583333333333,0.273834791666667,0.23549262703252,1447.03569382352,56.911390854125,1809.24593137692,1340.51806638418,1443.30228793705,468.72786499274,349.5,NA,NA,566.3088888888889,6.464444444444444,21.67222222222222,7.177777777777778,0.21433333333333335,120.5,5,8.25,53.849999999999994,37.9,1.6,NA,35.5,18.35,6.550000000000001,1.1,0.25,0.2,0.15000000000000002,59,6.8999999999999995,0.4,57.5,1.064,62560.5,13478.5,32481.5,19134.5,5881,1020.5,5698,749.5,272409.5,125,4222.5,171,7.300000000000001,7.85,0.275,NA,10,53.9,0.95,2.9,0,38.8,NA,57.75,100,NA,NA,NA,NA,NA,0,7,0.3,0,0.71,0,77.1,5.6,0.2,0.7,0,0.7,0,0,7.5,0.5,8.55072463768116,5873089.810183057,0.6273796525958089,0.873676653311506,35,UKFS_044,NA
BMI_Plate81WellH2,7900904.879139999,3940673016,498.762240058,2000000,0.563242730654298,0.6042578124851665,3.5833025415700446,NIWO,2018-08-01,NIWO_005-O-20180801-COMP-DNA1,14694754,4921907,NIWO_005-O,NIWO_005,2018,evergreenForest,O,1.2451360212098601,9837701.265169948,74234865.29247747,60080517.65290251,4.95,5.58,NA,NA,NA,22.669444444444448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3490,1005,0.3,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.6,5.3,NA,0,2.2,0.4,0,0.39,0.1,441.1,1.3,0.5,0.5,0.6,0,0.7,0.1,5.1,0.3,0.2,NA,182.9,1,227.1,7.6,30,227,0.16,0.21,1433.7,72.5,0,22.999695524205826,-105.569904,40.043663,-0.5400000214576721,-0.7099999785423279,-0.7099999785423279,-0.3199999928474426,-0.10000000149011612,0.4699999988079071,1.2799999713897705,-0.6200000047683716,-1.1299999952316284,-0.8999999761581421,-1.1299999952316284,-0.8999999761581421,-0.17000000178813934,0.6299999952316284,-105.569904,166,501,0.0798726671359674,0.0641168071999146,0.298303645833333,0.00255,0.0609444791666667,0.295753645833333,1272.93993558074,332.287055469692,2353.608175,502.65975,1267.02887797934,1850.948425,291,NA,NA,799.1866666666667,31.61,11.956666666666667,15.45,1.1116666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6151800.232038433,0.6058172930047461,0.8754367514674339,92,NIWO_005,NA
BMI_18S_05_0423,7092776.2085,4301488902,606.460541761,2000000,0.6082842964296827,0.6102170803417392,3.5360700632392366,UNDE,2018-07-23,UNDE_003-M-20180723-COMP-DNA1,16305637,8390088,UNDE_003-M,UNDE_003,2018,woodyWetlands,M,1.2433269577534007,8818639.865340006,66599628.89553178,53977566.64896822,4.21,5.18,NA,NA,NA,19.258333333333322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,802,4.3,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1,37.3,8.6,NA,NA,NA,NA,0,4.566666666666666,5.066666666666666,NA,0,9.2,0.6,0,1.49,0,74,0.2,0.5,3,0,0.2,11.6,0,4.4,0.4,1.2666666666666666,NA,1.9333333333333331,16,28.066666666666666,1.9,14.666666666666666,28.333333333333332,0.45666666666666667,0.77,131.66666666666669,393.3333333333333,0.04666666666666666,16.60004070832485,-89.53609,46.256247,-0.029999999329447746,0.23999999463558197,0.3199999928474426,0.4699999988079071,1.2799999713897705,2.0899999141693115,1.690000057220459,-0.23999999463558197,-0.10000000149011612,0.23999999463558197,0.3199999928474426,1.0099999904632568,2.0899999141693115,1.690000057220459,-89.53609,175,502,0.151465051051931,0.0392660601006734,0.223200094007452,0.0689807291666667,0.16502230377907,0.154219364840786,952.977677309414,27.2775425151703,1031.41078885004,877.049681811569,958.797245833333,154.36110703847,348.5,0.00424894187560787,0.615462656819398,123.41666666666667,10.76,17.91,22.983333333333334,0.25766666666666665,25,45.8,58.16,36.94,4.9,NA,NA,15.04,21.9,15.620000000000001,23.02,15.64,3.18,0.7,32.26,1.8599999999999999,0.22,32.2,1.0176,37672.4,5208.8,21313.8,14873.2,3600,296.2,8262.6,400.8,333592.2,76,4550.8,220.8,4.7,5.68,0.048,NA,NA,1.7,0.1,0.42000000000000004,0,9.16,53.4,2.22,21.6,4.04,1.82,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.344086021505376,NA,NA,NA,NA,UNDE_003,NA
